time1sec,countTime,totalDistance
202200,4920,1.0202984330456968
202201,4921,1.9204500187637983
202202,4922,2.81756247430372
202203,4923,3.714645046686642
202204,4924,4.60742381345252
202205,4925,5.498028347653787
202206,4926,6.386474895048983
202207,4927,7.274911623266803
202208,4928,8.165521560542233
202209,4929,9.051863559058573
202210,4930,9.938177299456616
202211,4931,10.826616581682167
202212,4932,11.717048620189715
202213,4933,12.607399634440592
202214,4934,12.607399634440592
202215,4935,13.48079233832781
202216,4936,13.48079233832781
202217,4937,14.256108089905352
202218,4938,14.256108089905352
202219,4939,15.002601009457313
202220,4940,15.776294426637921
202221,4941,15.776294426637921
202222,4942,16.515545149809665
202223,4943,16.515545149809665
202224,4944,17.253927862133924
202225,4945,18.012470117808718
202226,4946,18.012470117808718
202227,4947,18.75568841596054
202228,4948,18.75568841596054
202229,4949,19.47349044534137
202230,4950,20.204867682241282
202231,4951,20.204867682241282
202232,4952,20.915725526019465
202233,4953,21.60903401171698
202234,4954,21.60903401171698
202235,4955,22.30128417849861
202236,4956,23.000051122093964
202237,4957,23.000051122093964
202238,4958,23.666047943672883
202239,4959,23.666047943672883
202240,4960,24.300743205283233
202241,4961,24.949030128344074
202242,4962,25.610222397105428
202243,4963,25.610222397105428
202244,4964,26.283104616844355
202245,4965,27.05553229088829
202246,4966,27.05553229088829
202247,4967,27.820157776192573
202248,4968,27.820157776192573
202249,4969,28.582458530391744
202250,4970,29.355458683425745
202251,4971,30.12308864886985
202252,4972,30.891852761476795
202253,4973,31.66140445136424
202254,4974,32.42858106305478
202255,4975,33.194195965497755
202256,4976,33.95973455199566
202257,4977,34.72524019658829
202258,4978,35.49534514959944
202259,4979,36.25842190753733
202300,4980,37.019127500355864
202301,4981,37.78205954373648
202302,4982,38.54968792465151
202303,4983,39.307782325969896
202304,4984,40.06575043867257
202305,4985,40.821308158273396
202306,4986,41.581422198694575
202307,4987,42.332033589164865
202308,4988,43.08022519726455
202309,4989,43.832840884796305
202310,4990,44.58544845899787
202311,4991,45.33540102436292
202312,4992,46.08296502035581
202313,4993,46.82812724434352
202314,4994,47.58009036617953
202315,4995,48.33669517250462
202316,4996,49.09101145358715
202317,4997,49.84294275111875
202318,4998,50.59724407282504
202319,4999,51.35163778522105
202320,5000,52.099134712833354
202321,5001,52.84661810429932
202322,5002,53.5964402186118
202323,5003,54.34394447270059
202324,5004,55.08918370984412
202325,5005,55.83212735647485
202326,5006,56.579748499390234
202327,5007,57.32500782927318
202328,5008,58.060429523740154
202329,5009,58.796644147095584
202330,5010,59.53167498246729
202331,5011,60.26747416561291
202332,5012,61.003274594466156
202333,5013,61.739087728234274
202334,5014,62.47571717362857
202335,5015,63.21240303148599
202336,5016,63.94904635953634
202337,5017,64.68492285227528
202338,5018,65.42079743190935
202339,5019,66.15751801471441
202340,5020,66.89427888111021
202341,5021,67.63107476129645
202342,5022,68.36951539059753
202343,5023,69.10879654028862
202344,5024,69.84805632201389
202345,5025,70.58652625004926
202346,5026,71.32583547619598
202347,5027,72.06598326029504
202348,5028,72.80739763257489
202349,5029,73.54988689111363
202350,5030,74.29403099284461
202351,5031,75.03904245789283
202352,5032,75.7808131470484
202353,5033,76.52341779953296
202354,5034,77.26765008133319
202355,5035,78.01256809408346
202356,5036,78.75838947524915
202357,5037,79.50185430157588
202358,5038,80.24616414619625
202359,5039,80.99128903745309
202400,5040,81.73723331932744
202401,5041,82.48238435409672
202402,5042,83.22676824889902
202403,5043,83.9719641951528
202404,5044,84.71798918061118
202405,5045,85.46485583972807
202406,5046,86.20848814999093
202407,5047,86.95368505921572
202408,5048,87.69886816473814
202409,5049,88.44567788455879
202410,5050,89.19005380043424
202411,5051,89.93443188990668
202412,5052,90.67960997418125
202413,5053,91.4255781165998
202414,5054,92.16984809609093
202415,5055,92.91331140117363
202416,5056,93.6574655762868
202417,5057,94.40262424888418
202418,5058,95.14757504498546
202419,5059,95.89189027758371
202420,5060,96.63602687147934
202421,5061,97.38060809337438
202422,5062,98.12400373738367
202423,5063,98.86688778407938
202424,5064,99.61024004582447
202425,5065,100.35532545890263
202426,5066,101.09866565246303
202427,5067,101.8412432478132
202428,5068,102.58336615436322
202429,5069,103.3261519279208
202430,5070,104.06853261579502
202431,5071,104.81103499334615
202432,5072,105.55272772264146
202433,5073,106.29523724640396
202434,5074,107.0371707301776
202435,5075,107.77959098078644
202436,5076,108.52067469270295
202437,5077,109.26224965868127
202438,5078,110.00468666626232
202439,5079,110.74711961843457
202440,5080,111.48959798871367
202441,5081,112.23208249496139
202442,5082,112.97394974989047
202443,5083,113.71587271659995
202444,5084,114.45903253342513
202445,5085,115.20149502562937
202446,5086,115.94402294124401
202447,5087,116.68655351924775
202448,5088,117.42911274879762
202449,5089,118.1714444792626
202450,5090,118.91322159407801
202451,5091,119.65579512609771
202452,5092,120.39815512950855
202453,5093,121.14158158950224
202454,5094,121.8850084124191
202455,5095,122.62839267394286
202456,5096,123.37182139521141
202457,5097,124.11526859293274
202458,5098,124.85871444512286
202459,5099,125.6013923366906
202500,5100,126.34489740436385
202501,5101,127.088397582752
202502,5102,127.8318730386455
202503,5103,128.5761816274328
202504,5104,129.31968493877397
202505,5105,130.06396909899004
202506,5106,130.80666183389073
202507,5107,131.55015752918405
202508,5108,132.29283238458027
202509,5109,133.03627033374275
202510,5110,133.77810978774266
202511,5111,134.52074317895844
202512,5112,135.26336385945507
202513,5113,136.00676107472614
202514,5114,136.7485555042166
202515,5115,137.490788861883
202516,5116,138.233714798527
202517,5117,138.97619810328925
202518,5118,139.71945451517027
202519,5119,140.46194893879132
202520,5120,141.2035987602829
202521,5121,141.9460484619642
202522,5122,142.68930043550958
202523,5123,143.43255758289482
202524,5124,144.17423343280717
202525,5125,144.91669941349414
202526,5126,145.65997075797168
202527,5127,146.40409114554734
202528,5128,147.14431535372054
202529,5129,147.8843789203785
202530,5130,148.61935448354262
202531,5131,149.35399804606948
202532,5132,150.0918435299809
202533,5133,150.82964648170582
202534,5134,151.56421831039626
202535,5135,152.29876755923033
202536,5136,153.03312879330548
202537,5137,153.76752343039504
202538,5138,154.50193031556668
