time1sec,countTime,totalDistance
233000,16200,1.0202984330456968
233001,16201,2.042808570887467
233002,16202,3.065458304169704
233003,16203,4.088115594183877
233004,16204,5.1107732653146645
233005,16205,6.133430954940258
233006,16206,7.156088645443103
233007,16207,8.17874633598697
233008,16208,9.201404026532739
233009,16209,10.224061717078595
233010,16210,11.246719407624454
233011,16211,12.269377098170313
233012,16212,13.292034788716172
233013,16213,14.314692479262032
233014,16214,15.337350169807891
233015,16215,16.278451713305305
233016,16216,17.28758263462885
233017,16217,18.30851548931347
233018,16218,19.33097313080508
233019,16219,20.353608611389493
233020,16220,21.376263890526864
233021,16221,22.398921322374413
233022,16222,23.4215789853494
233023,16223,24.444236672967705
233024,16224,25.466894363203355
233025,16225,26.489552053716384
233026,16226,27.512209744261188
233027,16227,28.534867434806987
233028,16228,29.557525125352843
233029,16229,30.580182815898702
233030,16230,31.60284050644456
233031,16231,32.62549819699042
233032,16232,33.648155887536284
233033,16233,34.67081357808215
233034,16234,35.69347126862801
233035,16235,36.71612895917387
233036,16236,37.738786649719735
233037,16237,38.7614443402656
233038,16238,39.78410203081146
233039,16239,40.806759721357324
233040,16240,41.82941741190319
233041,16241,42.85207510244905
233042,16242,43.87473279299491
233043,16243,44.897390483540775
233044,16244,45.92004817408664
233045,16245,46.9427058646325
233046,16246,47.965363555178364
233047,16247,48.98802124572423
233048,16248,50.01067893627009
233049,16249,51.03333662681595
233050,16250,52.055994317361815
233051,16251,53.07865200790768
233052,16252,54.10130969845354
233053,16253,55.123967388999404
233054,16254,56.14662507954527
233055,16255,57.16928277009113
233056,16256,58.19194046063699
233057,16257,59.214598151182855
233058,16258,60.23725584172872
233059,16259,61.25991353227458
233100,16260,62.282571222820444
233101,16261,63.30522891336631
233102,16262,64.32788660391216
233103,16263,65.35054429445802
233104,16264,66.37320198500387
233105,16265,67.39585967554973
233106,16266,68.41851736609559
233107,16267,69.44117505664144
233108,16268,70.4638327471873
233109,16269,71.48649043773315
233110,16270,72.50914812827901
233111,16271,73.53180581882486
233112,16272,74.55446350937072
233113,16273,75.57712119991658
233114,16274,76.59977889046243
233115,16275,77.62243658100829
233116,16276,78.64509427155414
233117,16277,79.6677519621
233118,16278,80.69040965264585
233119,16279,81.71306734319171
233120,16280,82.73572503373757
233121,16281,83.75838272428342
233122,16282,84.78104041482928
233123,16283,85.80369810537513
233124,16284,86.82635579592099
233125,16285,87.84901348646684
233126,16286,88.8716711770127
233127,16287,89.89432886755856
233128,16288,90.91698655810441
233129,16289,91.93964424865027
