time1sec,countTime,totalDistance
193400,2040,1.0210830379540061
193401,2041,2.0437347509646697
193402,2042,3.0663923992423836
193403,2043,4.089050070071976
193404,2044,5.111707742765358
193405,2045,6.13436541902138
193406,2046,7.1570230952908656
193407,2047,8.179680769782605
193408,2048,9.202338444267626
193409,2049,10.224996122308216
193410,2050,11.247653798584444
193411,2051,12.270311473076209
193412,2052,13.29296914756123
193413,2053,14.315626822046227
193414,2054,15.338284469640953
193415,2055,16.3609421122081
193416,2056,17.38359975472411
193417,2057,18.406257406748
193418,2058,19.42891505886855
193419,2059,20.451572710990092
193420,2060,21.474230363111644
193421,2061,22.496888015233196
193422,2062,23.519545672108954
193423,2063,24.54220332427884
193424,2064,25.56486097640089
193425,2065,26.587518623768243
193426,2066,27.610176271518164
193427,2067,28.632833910437
193428,2068,29.655491549320132
193429,2069,30.678149186297432
193430,2070,31.700806821361322
193431,2071,32.72346445832315
193432,2072,33.746122099104035
193433,2073,34.768779741806085
193434,2074,35.791437384515916
193435,2075,36.81409502532009
193436,2076,37.836752668022235
193437,2077,38.859410312637756
193438,2078,39.88206795726103
193439,2079,40.90472560379002
193440,2080,41.92738324651536
193441,2081,42.95004088350823
193442,2082,43.97269802896027
193443,2083,44.99535517270416
193444,2084,46.01801231291287
193445,2085,47.040669451484405
193446,2086,48.06332659223749
193447,2087,49.08598373328159
193448,2088,50.10864087842009
193449,2089,51.13129802195103
193450,2090,52.15395516575667
193451,2091,53.176612306032936
193452,2092,54.19926944657547
193453,2093,55.22192658739933
193454,2094,56.24458373040995
193455,2095,57.26724086989767
193456,2096,58.28989800774472
193457,2097,59.312555655154284
193458,2098,60.335213301954724
193459,2099,61.35787095122565
193500,2100,62.380528600500085
193501,2101,63.40318624977453
193502,2102,64.4258438997137
193503,2103,65.44850155031853
193504,2104,66.4711592009243
193505,2105,67.49381685153008
193506,2106,68.51647450147114
193507,2107,69.53913215074652
193508,2108,70.56178980068569
193509,2109,71.58444744996108
193510,2110,72.6071050985708
193511,2111,73.6297627451854
193512,2112,74.65242022127444
193513,2113,75.67507769721698
193514,2114,76.69773517391948
193515,2115,77.72039264872424
193516,2116,78.74305012428627
193517,2117,79.76570759927978
193518,2118,80.7883650743675
