time1sec,countTime,totalDistance
214000,9600,0.0
214001,9601,1.0210842451332802
214002,9602,1.0210842451332802
214003,9603,1.0210842451332802
214004,9604,1.0210842451332802
214005,9605,1.0210842451332802
214006,9606,1.0210842451332802
214007,9607,1.0210842451332802
214008,9608,1.2257376874498838
214009,9609,1.2257376874498838
214010,9610,1.2257376874498838
214011,9611,1.5078733131923066
214012,9612,1.8193972828284048
214013,9613,2.0354598478171004
214014,9614,2.0354598478171004
214015,9615,2.0354598478171004
214016,9616,2.0354598478171004
214017,9617,2.1992507808870085
214018,9618,2.3896302753720553
214019,9619,2.6961159296693733
214020,9620,3.026089991967859
214021,9621,3.3743257897479313
214022,9622,3.3743257897479313
214023,9623,3.3743257897479313
214024,9624,3.6396629916101455
214025,9625,3.906269011163999
214026,9626,3.906269011163999
214027,9627,3.906269011163999
214028,9628,4.17879623429976
214029,9629,4.17879623429976
214030,9630,4.17879623429976
214031,9631,4.17879623429976
214032,9632,4.434431065604713
214033,9633,4.722439111257678
214034,9634,4.957555030196837
214035,9635,5.108654949673802
214036,9636,5.274947310146828
214037,9637,5.274947310146828
214038,9638,5.57287021929164
214039,9639,5.8501866282569095
214040,9640,6.152626598663085
214041,9641,6.4544376844568685
214042,9642,6.4544376844568685
214043,9643,6.747012158379455
214044,9644,6.747012158379455
214045,9645,6.747012158379455
214046,9646,6.747012158379455
214047,9647,6.916308871934405
214048,9648,7.127206853955174
214049,9649,7.127206853955174
214050,9650,7.226103952376815
214051,9651,7.359488260262189
214052,9652,7.523821457870639
214053,9653,7.523821457870639
214054,9654,7.523821457870639
214055,9655,7.523821457870639
214056,9656,7.7603322217828055
214057,9657,7.940336168617437
214058,9658,8.094441842017597
214059,9659,8.321284506511558
214100,9660,8.549021168536967
214101,9661,8.549021168536967
214102,9662,8.831950098982299
214103,9663,8.831950098982299
214104,9664,8.831950098982299
214105,9665,8.966424317013496
214106,9666,9.10879148773545
214107,9667,9.297905703079348
214108,9668,9.50817106117476
214109,9669,9.70820186435298
214110,9670,9.89163382279386
214111,9671,10.039682538030837
214112,9672,10.093899043830229
214113,9673,10.143781728544871
214114,9674,10.243473897804975
214115,9675,10.31500956612588
214116,9676,10.358316856135374
214117,9677,10.480990312708496
214118,9678,10.646030082783358
214119,9679,10.82058495005287
214120,9680,11.003290500846283
214121,9681,11.193299856120214
214122,9682,11.371328219318453
214123,9683,11.506721917134893
214124,9684,11.610118381251802
214125,9685,11.696255889277166
214126,9686,11.809653996958302
214127,9687,11.9418434220628
214128,9688,12.091779313710823
214129,9689,12.24953844365443
214130,9690,12.413473450742213
214131,9691,12.564206378893013
214132,9692,12.642707997609703
214133,9693,12.725089245933374
214134,9694,12.784442070359704
214135,9695,12.796229053044598
214136,9696,13.780473202427496
214137,9697,13.780473202427496
214138,9698,13.821157688801218
214139,9699,13.821157688801218
214140,9700,13.95243036439246
214141,9701,13.95243036439246
214142,9702,14.883287084181626
214143,9703,15.893940629349157
214144,9704,16.900912622047436
214145,9705,17.828592041084942
214146,9706,18.75365053905576
214147,9707,19.755937757396218
214148,9708,20.755138361672458
214149,9709,21.67587108313075
214150,9710,22.610945688122758
214151,9711,23.613526277511344
214152,9712,24.61346331958397
214153,9713,25.54229245554527
214154,9714,26.474864397669155
214155,9715,27.48884067055338
214156,9716,28.50623932335563
214157,9717,29.522163670092844
214158,9718,30.539079566584302
214159,9719,31.555020263747327
214200,9720,32.571815303659555
214201,9721,33.588527346434105
214202,9722,34.60539222771573
214203,9723,35.62233356233087
214204,9724,36.6387373240967
214205,9725,37.65589009609435
214206,9726,38.6726390468913
214207,9727,39.68945031543251
214208,9728,40.70575737699799
214209,9729,41.72211739590608
214210,9730,42.73780402137742
