201500,0.0,0,2025.0
201501,14.551827641737349,1,2025.0277777777778
201502,15.431116468678024,1,2025.0555555555557
201503,16.226138171481406,1,2025.0833333333333
201504,16.727911960912515,1,2025.111111111111
201505,18.05962028726395,1,2025.138888888889
201506,18.850978489328988,1,2025.1666666666667
201507,20.34414395801456,2,2025.1944444444443
201508,21.15081948303207,2,2025.2222222222222
201509,22.79852224515656,2,2025.25
201510,23.620141161982822,2,2025.2777777777778
201511,24.87495371846341,2,2025.3055555555557
201512,26.47653609137512,2,2025.3333333333333
201513,27.276193728827014,2,2025.361111111111
201514,28.70359481509967,2,2025.388888888889
201515,29.185329281649842,2,2025.4166666666667
201516,30.612527292152677,3,2025.4444444444443
201517,31.80524341347477,3,2025.4722222222222
201518,33.259509241413305,3,2025.5
201519,35.43976552818852,3,2025.5277777777778
201520,37.261927451038545,3,2025.5555555555557
201521,39.17537937545157,3,2025.5833333333333
201522,41.02000723746301,4,2025.611111111111
201523,42.200229966990676,4,2025.638888888889
201524,43.563054838833104,4,2025.6666666666667
201525,45.28390545169513,4,2025.6944444444443
201526,47.02885107488949,4,2025.7222222222222
201527,47.826742470617376,4,2025.75
201528,49.27384535360335,4,2025.7777777777778
201529,50.09564466280908,5,2025.8055555555557
201530,51.32629387072314,5,2025.8333333333333
201531,52.61193633729158,5,2025.861111111111
201532,53.619068601712954,5,2025.888888888889
201533,54.89611136105659,5,2025.9166666666667
201534,55.930119317498544,5,2025.9444444444443
201535,56.41199014450638,5,2025.9722222222222
201536,58.34237767693954,5,2026.0
201537,59.986201976800686,5,2026.0277777777778
201538,61.42620194409177,6,2026.0555555555557
201539,62.522045605414476,6,2026.0833333333333
201540,64.32478689097199,6,2026.111111111111
201541,65.8955142586593,6,2026.138888888889
201542,67.1655631401654,6,2026.1666666666667
201543,68.40306822965061,6,2026.1944444444443
201544,68.92437890875712,6,2026.2222222222222
201545,69.7883411139969,6,2026.25
201546,71.61063116601252,7,2026.2777777777778
201547,72.47198430990399,7,2026.3055555555557
201548,73.30243979028056,7,2026.3333333333333
201549,74.22827824841791,7,2026.361111111111
201550,74.7494409880365,7,2026.388888888889
201551,74.88864807788659,7,2026.4166666666667
201552,75.99563099128683,7,2026.4444444444443
201553,76.47743938114212,7,2026.4722222222222
201554,77.27259130477155,7,2026.5
201555,77.71654437941693,7,2026.5277777777778
201556,78.26699840251591,7,2026.5555555555557
201557,78.81481609048977,7,2026.5833333333333
201558,79.85991542033689,7,2026.611111111111
201559,81.50362106041807,8,2026.638888888889
201600,82.34101929835198,8,2026.6666666666667
201601,83.53381302867952,8,2026.6944444444446
201602,84.20965456637549,8,2026.7222222222224
201603,85.69871867310255,8,2026.75
201604,87.10631509263474,8,2026.7777777777778
201605,87.98580979035164,8,2026.8055555555557
201606,89.28679589235105,8,2026.8333333333335
201607,90.5259828896386,9,2026.861111111111
201608,91.13142267360988,9,2026.888888888889
201609,92.85938806110933,9,2026.9166666666667
201610,93.95517979901896,9,2026.9444444444446
201611,95.0440705204914,9,2026.9722222222224
201612,96.48424729298904,9,2027.0
201613,98.03698071762231,9,2027.0277777777778
201614,99.82665284569485,9,2027.0555555555557
201615,101.79500323885428,10,2027.0833333333335
201616,103.60875190314107,10,2027.111111111111
201617,105.62091434612793,10,2027.138888888889
201618,107.80561459383817,10,2027.1666666666667
201619,109.72764410305757,10,2027.1944444444446
201620,110.89222366108346,11,2027.2222222222224
201621,111.81104817466493,11,2027.25
201622,113.27364125250092,11,2027.2777777777778
201623,114.48186109291218,11,2027.3055555555557
201624,116.2646696707127,11,2027.3333333333335
201625,116.90961663033862,11,2027.361111111111
201626,118.12480005395399,11,2027.388888888889
201627,118.6924589805011,11,2027.4166666666667
201628,120.01582538062826,12,2027.4444444444446
201629,121.31520924214635,12,2027.4722222222224
201630,122.34228144862308,12,2027.5
201631,123.01814778976649,12,2027.5277777777778
201632,124.30368062740902,12,2027.5555555555557
201633,124.8447728346141,12,2027.5833333333335
201634,125.91389071823168,12,2027.611111111111
201635,127.17980425427352,12,2027.638888888889
201636,128.2447586059452,12,2027.6666666666667
201637,130.21994402040167,13,2027.6944444444446
201638,131.3552258540603,13,2027.7222222222224
201639,132.7953958557303,13,2027.75
201640,134.53880162999852,13,2027.7777777777778
201641,136.1600979465113,13,2027.8055555555557
201642,137.12791792835847,13,2027.8333333333335
201643,137.9875212308309,13,2027.861111111111
201644,139.10298866563315,13,2027.888888888889
201645,139.73504343248823,13,2027.9166666666667
201646,140.5302328247729,14,2027.9444444444446
201647,140.5302328247729,14,2027.9722222222224
201648,142.16543098028293,14,2028.0
201649,142.2272568715112,14,2028.0277777777778
201650,143.13067277704988,14,2028.0555555555557
