time1sec,countTime,totalDistance
235900,17940,1.0210830379540061
235901,17941,2.04372427932186
235902,17942,3.066381798035877
235903,17943,4.089039486786743
235904,17944,5.111697177313852
235905,17945,6.134354867859516
235906,17946,7.157012558405373
235907,17947,8.179670248951233
235908,17948,9.202327939497092
235909,17949,10.224985630042951
235910,17950,11.24764332058881
235911,17951,12.27030101113467
235912,17952,13.29295870168053
235913,17953,14.315616392226389
235914,17954,15.338274082772248
235915,17955,16.360931773318107
235916,17956,17.383589463863967
235917,17957,18.406247154409826
235918,17958,19.428904844955685
235919,17959,20.451562535501544
235920,17960,21.474220226047404
235921,17961,22.496877916593263
235922,17962,23.519535607139122
235923,17963,24.54219329768498
235924,17964,25.56485098823084
235925,17965,26.5875086787767
235926,17966,27.61016636932256
235927,17967,28.63282405986842
235928,17968,29.65548175041428
235929,17969,30.678139440960138
235930,17970,31.700797131505997
235931,17971,32.723454822051856
235932,17972,33.74611251259772
235933,17973,34.76877020314358
235934,17974,35.791427893689445
235935,17975,36.81408558423531
235936,17976,37.83674327478117
235937,17977,38.85940096532703
235938,17978,39.882058655872896
235939,17979,40.90471634641876
235940,17980,41.92737403696462
235941,17981,42.950031727510485
235942,17982,43.97268941805635
235943,17983,44.99534710860221
235944,17984,46.01800479914807
235945,17985,47.040662489693936
235946,17986,48.0633201802398
235947,17987,49.08597787078566
235948,17988,50.108635561331525
235949,17989,51.13129325187739
235950,17990,52.15395094242325
235951,17991,53.17660863296911
235952,17992,54.199266323514976
235953,17993,55.22192401406084
235954,17994,56.2445817046067
235955,17995,57.267239395152565
235956,17996,58.28989708569843
235957,17997,59.31255477624429
235958,17998,60.33521246679015
235959,17999,61.357870157336016
240000,18000,62.38052784788188
240001,18001,63.40318553842774
240002,18002,64.4258432289736
240003,18003,65.44850091951946
240004,18004,66.47115861006532
240005,18005,67.49381630061117
240006,18006,68.51647399115703
240007,18007,69.53913168170288
240008,18008,70.56178937224874
240009,18009,71.5844470627946
240010,18010,72.60710475334045
240011,18011,73.6297624438863
240012,18012,74.65242013443216
240013,18013,75.67507782497802
240014,18014,76.69773551552387
240015,18015,77.72039320606973
240016,18016,78.74305089661559
240017,18017,79.76570858716144
240018,18018,80.7883662777073
240019,18019,81.81102396825315
240020,18020,82.83368165879901
240021,18021,83.85633934934486
240022,18022,84.87899703989072
240023,18023,85.90165473043658
240024,18024,86.92431242098243
240025,18025,87.94697011152829
