time1sec,countTime,totalDistance
232000,15600,1.0210830379540061
232001,15601,2.0437348223087612
232002,15602,3.0663924884247127
232003,15603,4.089050178870057
232004,15604,5.111707869415505
232005,15605,6.134365559961363
232006,15606,7.1570232505072235
232007,15607,8.179680941053084
232008,15608,9.202338631598943
232009,15609,10.224996322144802
232010,15610,11.247654012690662
232011,15611,12.270311703236521
232012,15612,13.29296939378238
232013,15613,14.31562708432824
232014,15614,15.338284774874099
232015,15615,16.36094246541996
232016,15616,17.38360015596582
232017,15617,18.40625784651168
232018,15618,19.428915537057538
232019,15619,20.451573227603397
232020,15620,21.474230918149257
232021,15621,22.496888608695116
232022,15622,23.519546299240975
232023,15623,24.542203989786834
232024,15624,25.564861680332694
232025,15625,26.587519370878553
232026,15626,27.610177061424412
232027,15627,28.63283475197027
232028,15628,29.65549244251613
232029,15629,30.67815013306199
232030,15630,31.70080782360785
232031,15631,32.72346551415371
232032,15632,33.74612320469957
232033,15633,34.768780895245435
232034,15634,35.7914385857913
232035,15635,36.81409627633716
232036,15636,37.83675396688302
232037,15637,38.859411657428886
232038,15638,39.88206934797475
232039,15639,40.90472703852061
232040,15640,41.927384729066475
232041,15641,42.95004241961234
232042,15642,43.9727001101582
232043,15643,44.99535780070406
232044,15644,46.018015491249926
232045,15645,47.04067318179579
232046,15646,48.06333087234165
232047,15647,49.085988562887515
232048,15648,50.10864625343338
232049,15649,51.13130394397924
232050,15650,52.1539616345251
232051,15651,53.176619325070966
232052,15652,54.19927701561683
232053,15653,55.22193470616269
232054,15654,56.244592396708555
232055,15655,57.26725008725442
232056,15656,58.28990777780028
232057,15657,59.31256546834614
232058,15658,60.335223158892006
232059,15659,61.35788084943787
232100,15660,62.38053853998373
232101,15661,63.403196230529595
232102,15662,64.42585392107546
232103,15663,65.44851161162131
232104,15664,66.47116930216717
232105,15665,67.49382699271302
232106,15666,68.51648468325888
232107,15667,69.53914237380474
232108,15668,70.56180006435059
232109,15669,71.58445775489645
232110,15670,72.6071154454423
232111,15671,73.62977313598816
232112,15672,74.65243082653402
232113,15673,75.67508851707987
232114,15674,76.69774620762573
232115,15675,77.72040389817158
232116,15676,78.74306158871744
232117,15677,79.7657192792633
232118,15678,80.78837696980915
232119,15679,81.811034660355
232120,15680,82.83369235090086
232121,15681,83.85635004144672
232122,15682,84.87900773199257
232123,15683,85.90166542253843
232124,15684,86.92432311308428
232125,15685,87.94698080363014
232126,15686,88.969638494176
232127,15687,89.99229618472185
232128,15688,91.01495387526771
232129,15689,92.03761156581356
232130,15690,93.06026925635942
232131,15691,94.08292694690527
232132,15692,95.10558463745113
232133,15693,96.12824232799699
232134,15694,97.15090001854284
232135,15695,98.1735577090887
232136,15696,99.19621539963455
232137,15697,100.21887309018041
232138,15698,101.24153078072626
232139,15699,102.26418847127212
232140,15700,103.28684616181798
232141,15701,104.30950385236383
232142,15702,105.33216154290969
232143,15703,106.35481923345554
232144,15704,107.3774769240014
232145,15705,108.40013461454726
232146,15706,109.42279230509311
232147,15707,110.44544999563897
232148,15708,111.46810768618482
232149,15709,112.49076537673068
232150,15710,113.51342306727653
232151,15711,114.53608075782239
232152,15712,115.55873844836825
232153,15713,116.5813961389141
232154,15714,117.60405382945996
232155,15715,118.62671152000581
232156,15716,119.64936921055167
232157,15717,120.67202690109752
232158,15718,121.69468459164338
232159,15719,122.71734228218924
232200,15720,123.73999997273509
232201,15721,124.76265766328095
232202,15722,125.7853153538268
232203,15723,126.80797304437266
232204,15724,127.83063073491851
232205,15725,128.85328842546437
232206,15726,129.87594611601023
232207,15727,130.89860380655608
232208,15728,131.92126149710194
232209,15729,132.9439191876478
232210,15730,133.96657687819365
232211,15731,134.9892345687395
232212,15732,136.01189225928536
232213,15733,137.03454994983122
232214,15734,138.05720764037707
232215,15735,139.07986533092293
232216,15736,140.10252302146878
232217,15737,141.12518071201464
232218,15738,142.1478384025605
232219,15739,143.17049609310635
232220,15740,144.1931537836522
232221,15741,145.21581147419806
232222,15742,146.23846916474392
232223,15743,147.26112685528977
232224,15744,148.28378454583563
232225,15745,149.30644223638149
232226,15746,150.32909992692734
232227,15747,151.3517576174732
232228,15748,152.37441530801905
232229,15749,153.3970729985649
232230,15750,154.41973068911076
232231,15751,155.44238837965662
232232,15752,156.46504607020248
232233,15753,157.48770376074833
232234,15754,158.5103614512942
232235,15755,159.53301914184004
232236,15756,160.5556768323859
232237,15757,161.57833452293175
232238,15758,162.6009922134776
232239,15759,163.62364990402347
