time30sec,countTime,inflowStation,gaussianFilter
190000,0,0,0.6514801251280491
190030,30,0,1.0241221778349985
190100,60,0,1.5662622269400603
190130,90,0,2.3312209596821387
190200,120,0,3.3780854598338306
190230,150,0,4.767692840306752
190300,180,0,6.556944613850343
190330,210,0,8.791874028167454
190400,240,0,11.50027607083849
190430,270,0,14.685019378819588
190500,300,0,18.31928686040961
190530,330,0,22.344861167388164
190600,360,1,26.67416514028579
190630,390,29,31.196145329121304
190700,420,55,35.78537801350218
190730,450,56,40.3131495833967
190800,480,70,44.658874682393815
190830,510,60,48.72016569204058
190900,540,64,52.420165587595115
190930,570,64,55.71132028227019
191000,600,63,58.57544886619193
191030,630,62,61.02060515689775
191100,660,73,63.07567675613203
191130,690,71,64.78386752369397
191200,720,68,66.19615847569561
191230,750,68,67.36560182424765
191300,780,69,68.34296442873526
191330,810,71,69.17389108686653
191400,840,62,69.89747324893601
191430,870,78,70.5459219025631
191500,900,64,71.1449623274772
191530,930,87,71.71457985274542
191600,960,66,72.26982423437951
191630,990,72,72.82149523704352
191700,1020,69,73.3766525858393
191730,1050,76,73.93899248462591
191800,1080,68,74.50919091718345
191830,1110,82,75.08532279723555
191900,1140,73,75.6634304998264
191930,1170,71,76.23825141697152
192000,1200,81,76.80404403065198
192030,1230,86,77.3553967070852
192100,1260,81,77.88787688543539
192130,1290,62,78.39838422816023
192200,1320,91,78.88510429390138
192230,1350,76,79.347009630795
192300,1380,83,79.78291415307443
192330,1410,79,80.19015020512632
192400,1440,81,80.56300634535141
192430,1470,81,80.89113868817228
192500,1500,83,81.15824513399373
192530,1530,77,81.34135460974586
192600,1560,78,81.41110518396479
192630,1590,92,81.33333189427935
192700,1620,84,81.07212975845728
192730,1650,79,80.59429472357954
192800,1680,81,79.8747069307583
192830,1710,93,78.90187902256862
192900,1740,82,77.6826480269906
192930,1770,84,76.24494239813006
193000,1800,97,74.63776642914365
193030,1830,86,72.92800077211663
193100,1860,91,71.19422645473347
193130,1890,76,69.51838728366573
193200,1920,0,67.97654973958895
193230,1950,0,66.63018887791412
193300,1980,30,65.51930358958938
193330,2010,179,64.6583186384591
193400,2040,84,64.0352914285281
193430,2070,2,63.61452675517252
193500,2100,120,63.34237009071273
193530,2130,0,63.15568175561878
193600,2160,0,62.99223023272252
193630,2190,30,62.80193788694039
193700,2220,179,62.55758692407241
193730,2250,153,62.26334499068679
193800,2280,3,61.95943733616536
193830,2310,119,61.721592105883225
193900,2340,0,61.65455047915148
193930,2370,0,61.87988740994583
194000,2400,25,62.51945993969497
194030,2430,175,63.6767664770247
194100,2460,12,65.41914339313887
194130,2490,0,67.76387502529163
194200,2520,121,70.67086266995518
194230,2550,0,74.04350806778172
194300,2580,0,77.73806130931715
194330,2610,31,81.58012463998139
194400,2640,173,85.38563226654934
194430,2670,186,88.98277656111972
194500,2700,187,92.2312470222814
194530,2730,152,95.03581718470036
194600,2760,5,97.3525643474047
194630,2790,26,99.1874882033285
194700,2820,31,100.58862593646512
194730,2850,180,101.63366279246169
194800,2880,172,102.415407887283
194830,2910,177,103.02741613834786
194900,2940,130,103.55165186882505
194930,2970,1,104.04956476577513
195000,3000,0,104.5573746781943
195030,3030,30,105.08576553900218
195100,3060,180,105.62358497738147
195130,3090,179,106.14458654461747
195200,3120,178,106.61583334318141
195230,3150,165,107.00620854603709
195300,3180,51,107.29359968699286
195330,3210,0,107.46970080437092
195400,3240,30,107.54189630462564
195430,3270,177,107.53221940381844
195500,3300,181,107.47381948766106
195530,3330,187,107.40568963638188
195600,3360,148,107.36660027421301
195630,3390,10,107.38925922577248
195700,3420,0,107.49565077148634
195730,3450,30,107.69426760113001
195800,3480,177,107.97954744833757
195830,3510,148,108.33334033381256
195900,3540,202,108.7278069808152
195930,3570,178,109.12893584781933
200000,3600,23,109.49994711827281
200030,3630,23,109.8041870517837
200100,3660,28,110.00755161146692
200130,3690,173,110.08081267493296
200200,3720,181,110.00229409597247
200230,3750,185,109.76111011132933
200300,3780,153,109.36071545007279
200330,3810,1,108.82199992325509
200400,3840,13,108.18479616306118
200430,3870,124,107.50662870713447
200500,3900,193,106.8579015773865
200530,3930,190,106.31347017218685
200600,3960,83,105.94151876802975
200630,3990,120,105.7916120907889
200700,4020,0,105.88440834440925
200730,4050,5,106.20555777432617
200800,4080,44,106.70565670098273
200830,4110,182,107.30688478499692
200900,4140,168,107.91543025705383
200930,4170,183,108.43742466207094
201000,4200,153,108.79525574094849
201030,4230,125,108.94102895760248
201100,4260,7,108.86459616468922
201130,4290,31,108.59474852332916
201200,4320,155,108.1935564632767
201230,4350,178,107.74511685778191
201300,4380,180,107.3409100680607
201330,4410,131,107.0644606568083
201400,4440,0,106.97800684576059
201430,4470,0,107.11344413513349
201500,4500,30,107.46899304378466
201530,4530,180,108.01197892659417
201600,4560,161,108.6869904983039
201630,4590,153,109.42772347561653
201700,4620,177,110.17021409685732
201730,4650,116,110.86503538574479
201800,4680,0,111.4863570730641
201830,4710,28,112.03644213360307
201900,4740,168,112.54500193214497
201930,4770,190,113.06370102360549
202000,4800,164,113.6568770087056
202030,4830,168,114.39014046804792
202100,4860,44,115.31887196158557
202130,4890,0,116.47865889170755
202200,4920,16,117.87935505893151
202230,4950,162,119.5037116429328
202300,4980,169,121.31054676125873
202330,5010,197,123.24142878621196
202400,5040,191,125.2291270537653
202430,5070,99,127.20585229212193
202500,5100,30,129.10963421500196
202530,5130,99,130.88794439680066
202600,5160,163,132.49860402777708
202630,5190,190,133.90880905869196
202700,5220,185,135.09351611352207
202730,5250,156,136.03436146014076
202800,5280,18,136.71979703916435
202830,5310,153,137.14641796868625
202900,5340,128,137.32078289693118
202930,5370,182,137.2606304018118
203000,5400,193,136.99441727965947
203030,5430,181,136.55855435523148
203100,5460,136,135.99245188697077
203130,5490,105,135.33226309727567
203200,5520,21,134.60476028651985
203230,5550,82,133.8228972503515
203300,5580,197,132.9842579566822
203330,5610,186,132.0728854502712
203400,5640,168,131.06416306771735
203430,5670,144,129.93173626655204
203500,5700,174,128.65509213543865
203530,5730,30,127.22639893596799
203600,5760,33,125.65547755280251
203630,5790,177,123.97220317893162
203700,5820,189,122.2261029069934
