time1sec,countTime,totalDistance
193000,0,0.0
193001,1,11.132713284807426
193002,2,12.340260489253106
193003,3,13.229840129079047
193004,4,14.518617809976169
193005,5,14.865084698677768
193006,6,17.16518000295941
193007,7,17.598339100185136
193008,8,19.63174909163618
193009,9,20.09404367962084
193010,10,20.64256965695406
193011,11,20.989232253897526
193012,12,22.62481143180447
193013,13,23.948032197218506
193014,14,25.120669488624543
193015,15,25.433250266318403
193016,16,26.577033474643777
193017,17,28.472490636146556
193018,18,29.940168710333616
193019,19,30.344524463627163
193020,20,32.32681128020472
193021,21,34.273894427245274
193022,22,35.961315546761114
193023,23,36.649174361192955
193024,24,37.08230085778369
193025,25,37.42910601159391
193026,26,39.2090163152336
193027,27,39.2090163152336
193028,28,39.3245123560837
193029,29,40.780870899664606
193030,30,40.89640402676637
193031,31,41.213847162950614
193032,32,41.44502703550852
193033,33,42.224760177659405
193034,34,42.426780325524895
193035,35,43.43243953374084
193036,36,44.4897256432842
193037,37,45.49508323036589
193038,38,47.534318895717476
193039,39,47.73650673021321
193040,40,48.0829786164084
193041,41,48.48729410623609
193042,42,49.064902310309016
193043,43,50.07038630067045
193044,44,50.61908903985044
193045,45,51.71136112741537
193046,46,52.80340542424725
193047,47,53.26560040378381
193048,48,53.58316137461164
193049,49,55.36338100150276
193050,50,56.30498264932551
193051,51,56.73834860316457
193052,52,57.94600598126575
193053,53,60.210873049104336
193054,54,60.87499960566673
193055,55,60.96165997270928
193056,56,61.539251730637616
193057,57,61.539251730637616
193058,58,62.55011364461542
193059,59,62.55011364461542
193100,60,62.752195209440046
193101,61,62.752195209440046
193102,62,64.50347583628869
193103,63,64.93668999110999
193104,64,66.71666741920299
193105,65,67.14976159393618
193106,66,68.20709433056619
193107,67,69.76136010235989
193108,68,69.99240478744683
193109,69,69.99240478744683
193110,70,70.85357101412073
193111,71,71.59296610143426
193112,72,72.36757328384223
193113,73,74.03199177238903
193114,74,74.2343180198599
193115,75,75.1759155889637
193116,76,76.60931836844918
193117,77,76.8403682077876
193118,78,77.93263015925031
193119,79,78.8226486261706
193120,80,80.30781955663564
193121,81,81.01837241859117
193122,82,83.46627569183477
193123,83,85.91417896507836
