1900,6.6,88
1900.833333,0,82
1901.666667,1.1,123
1902.5,2.2,146
1903.333333,0,117
1904.166667,5.5,172
1905,1.1,191
1905.833333,2.2,160
1906.666667,1.1,180
1907.5,4.4,165
1908.333333,5.5,137
1909.166667,2.2,111
1910,5.5,154
1910.833333,6.6,110
1911.666667,5.5,84
1912.5,2.2,106
1913.333333,4.4,96
1914.166667,6.6,136
1915,4.4,115
1915.833333,1.1,116
1916.666667,5.5,114
1917.5,13.2,106
1918.333333,3.3,112
1919.166667,4.4,149
1920,2.2,105
1920.833333,3.3,112
1921.666667,1.1,121
1922.5,2.2,80
1923.333333,4.4,21
1924.166667,4.4,15
1925,7.7,75
1925.833333,8.8,96
1926.666667,6.6,112
1927.5,6.6,91
1928.333333,5.5,89
1929.166667,5.5,98
1930,5.5,116
1930.833333,1.1,126
1931.666667,8.8,106
1932.5,1.1,142
1933.333333,1.1,145
1934.166667,4.4,149
1935,6.6,107
1935.833333,2.2,120
1936.666667,1.1,127
1937.5,2.2,116
1938.333333,5.5,82
1939.166667,4.4,48
1940,5.5,6
1940.833333,3.3,17
1941.666667,1.1,29
1942.5,2.2,92
1943.333333,6.6,77
1944.166667,11,89
1945,2.2,100
1945.833333,4.4,72
1946.666667,1.1,75
1947.5,8.8,39
1948.333333,6.6,17
1949.166667,3.3,52
1950,6.6,68
1950.833333,3.3,53
1951.666667,6.6,73
1952.5,2.2,19
1953.333333,8.8,4
1954.166667,6.6,3
1955,13.2,7
1955.833333,4.4,14
1956.666667,17.6,49
1957.5,5.5,66
1958.333333,6.6,92
1959.166667,0,88
1960,8.8,83
1960.833333,3.3,100
1961.666667,6.6,86
1962.5,1.1,56
1963.333333,5.5,5
1964.166667,7.7,10
1965,12.1,8
1965.833333,6.6,10
1966.666667,3.3,55
1967.5,5.5,94
1968.333333,5.5,99
1969.166667,3.3,107
1970,2.2,113
1970.833333,3.3,118
1971.666667,1.1,90
1972.5,6.6,58
1973.333333,4.4,11
1974.166667,2.2,8
1975,3.3,13
1975.833333,9.9,10
1976.666667,7.7,10
1977.5,4.4,10
1978.333333,4.4,9
1979.166667,4.4,9
1980,4.4,9
1980.833333,2.2,30
1981.666667,1.1,49
1982.5,16.5,59
1983.333333,7.7,55
1984.166667,2.2,88
1985,1.1,71
1985.833333,2.2,85
1986.666667,3.3,47
1987.5,14.3,4
1988.333333,8.8,3
1989.166667,3.3,2
1990,13.2,7
1990.833333,7.7,42
1991.666667,5.5,60
1992.5,6.6,42
1993.333333,16.5,56
1994.166667,4.4,31
1995,6.6,9
1995.833333,11,8
1996.666667,9.9,4
1997.5,11,1
1998.333333,0,0
1999.166667,12.1,3
2000,24.2,6
2000.833333,20.9,7
2001.666667,22,12
2002.5,25.3,30
2003.333333,34.1,39
2004.166667,19.8,98
2005,11,75
2005.833333,15.4,80
2006.666667,14.3,62
2007.5,19.8,32
2008.333333,31.9,12
2009.166667,24.2,14
2010,34.1,9
2010.833333,34.1,4
2011.666667,37.4,8
2012.5,42.9,11
2013.333333,50.6,21
2014.166667,67.1,17
2015,67.1,23
2015.833333,63.8,6
2016.666667,29.7,4
2017.5,46.2,3
2018.333333,79.2,13
2019.166667,52.8,40
2020,79.2,61
2020.833333,57.2,60
2021.666667,79.2,78
2022.5,101.2,83
2023.333333,85.8,33
2024.166667,99,9
2025,69.3,7
2025.833333,57.2,4
2026.666667,101.2,43
2027.5,104.5,29
2028.333333,71.5,42
2029.166667,61.6,40
2030,99,30
2030.833333,78.1,10
2031.666667,74.8,2
2032.5,79.2,5
2033.333333,82.5,6
2034.166667,90.2,5
2035,83.6,6
2035.833333,93.5,3
2036.666667,107.8,1
2037.5,89.1,4
2038.333333,137.5,5
2039.166667,102.3,18
2040,119.9,23
2040.833333,134.2,21
2041.666667,92.4,9
2042.5,82.5,7
2043.333333,89.1,4
2044.166667,106.7,5
2045,128.7,1
2045.833333,147.4,5
2046.666667,121,2
2047.5,141.9,10
2048.333333,135.3,7
2049.166667,104.5,46
2050,102.3,31
2050.833333,136.4,11
2051.666667,126.5,12
2052.5,148.5,6
2053.333333,155.1,3
2054.166667,152.9,3
2055,136.4,2
2055.833333,156.2,5
2056.666667,115.5,7
2057.5,133.1,4
2058.333333,143,6
2059.166667,147.4,10
2060,183.7,6
2060.833333,127.6,3
2061.666667,167.2,3
2062.5,167.2,5
2063.333333,184.8,2
2064.166667,166.1,12
2065,180.4,14
2065.833333,139.7,3
2066.666667,163.9,14
2067.5,161.7,7
2068.333333,156.2,11
2069.166667,174.9,15
2070,161.7,9
2070.833333,161.7,7
2071.666667,176,4
2072.5,168.3,4
2073.333333,168.3,4
2074.166667,157.3,6
2075,137.5,1
2075.833333,177.1,1
2076.666667,169.4,3
2077.5,127.6,4
2078.333333,176,3
2079.166667,178.2,3
2080,151.8,1
2080.833333,152.9,5
2081.666667,156.2,2
2082.5,162.8,6
2083.333333,167.2,3
2084.166667,180.4,6
2085,156.2,6
2085.833333,134.2,7
2086.666667,143,5
2087.5,126.5,7
2088.333333,122.1,4
2089.166667,110,1
2090,146.3,4
2090.833333,132,3
2091.666667,130.9,2
2092.5,116.6,3
2093.333333,116.6,2
2094.166667,136.4,0
2095,135.3,7
2095.833333,123.2,2
2096.666667,135.3,2
2097.5,106.7,5
2098.333333,0,0
2099.166667,66,0.5
2100,132,1
2100.833333,146.3,5
2101.666667,147.4,8
2102.5,163.9,1
2103.333333,172.7,7
2104.166667,207.9,1
2105,162.8,6
2105.833333,134.2,8
2106.666667,149.6,4
2107.5,155.1,2
2108.333333,159.5,6
2109.166667,167.2,6
2110,171.6,4
2110.833333,150.7,7
2111.666667,180.4,18
2112.5,180.4,13
2113.333333,150.7,23
2114.166667,163.9,9
2115,173.8,6
2115.833333,148.5,8
2116.666667,151.8,2
2117.5,140.8,4
2118.333333,162.8,9
2119.166667,154,4
2120,130.9,4
2120.833333,158.4,6
2121.666667,157.3,4
2122.5,128.7,5
2123.333333,147.4,0
2124.166667,168.3,4
2125,130.9,7
2125.833333,25.3,9
2126.666667,8.8,1
2127.5,2.2,0
2128.333333,3.3,4
2129.166667,49.5,14
2130,154,7
2130.833333,38.5,5
2131.666667,6.6,5
2132.5,6.6,12
2133.333333,5.5,2
2134.166667,7.7,8
2135,6.6,3
2135.833333,12.1,2
2136.666667,2.2,3
2137.5,4.4,5
2138.333333,89.1,12
2139.166667,193.6,2
2140,165,4
2140.833333,160.6,4
2141.666667,159.5,4
2142.5,170.5,0
2143.333333,165,7
2144.166667,169.4,6
2145,152.9,0
2145.833333,151.8,5
2146.666667,157.3,6
2147.5,157.3,0
2148.333333,160.6,6
2149.166667,132,1
2150,129.8,3
2150.833333,123.2,4
2151.666667,150.7,0
2152.5,146.3,3
2153.333333,163.9,2
2154.166667,146.3,5
2155,152.9,1
2155.833333,165,6
2156.666667,150.7,7
2157.5,180.4,2
2158.333333,106.7,6
2159.166667,99,0
2160,108.9,5
2160.833333,126.5,6
2161.666667,117.7,5
2162.5,130.9,1
2163.333333,137.5,4
2164.166667,158.4,4
2165,154,5
2165.833333,163.9,1
2166.666667,124.3,11
2167.5,128.7,6
2168.333333,119.9,3
2169.166667,128.7,4
2170,135.3,7
2170.833333,123.2,7
2171.666667,159.5,5
2172.5,132,1
2173.333333,158.4,7
2174.166667,161.7,2
2175,157.3,12
2175.833333,110,4
2176.666667,127.6,2
2177.5,140.8,2
2178.333333,144.1,2
2179.166667,141.9,2
2180,141.9,0
2180.833333,124.3,1
2181.666667,94.6,4
2182.5,150.7,1
2183.333333,169.4,4
2184.166667,138.6,3
2185,163.9,3
2185.833333,154,5
2186.666667,141.9,3
2187.5,132,3
2188.333333,155.1,4
2189.166667,159.5,6
2190,172.7,3
2190.833333,143,2
2191.666667,151.8,2
2192.5,117.7,3
2193.333333,143,7
2194.166667,133.1,8
2195,114.4,4
2195.833333,103.4,6
2196.666667,133.1,7
2197.5,140.8,1
2198.333333,1.1,0
2199.166667,67.65,1.5
2200,134.2,3
2200.833333,155.1,2
2201.666667,146.3,2
2202.5,140.8,3
2203.333333,143,0
2204.166667,138.6,9
2205,150.7,4
2205.833333,138.6,4
2206.666667,111.1,4
2207.5,117.7,2
2208.333333,111.1,1
2209.166667,128.7,5
2210,151.8,6
2210.833333,148.5,3
2211.666667,137.5,6
2212.5,116.6,3
2213.333333,132,2
2214.166667,145.2,2
2215,115.5,1
2215.833333,151.8,2
2216.666667,112.2,4
2217.5,113.3,2
2218.333333,95.7,1
2219.166667,116.6,4
2220,125.4,6
2220.833333,119.9,4
2221.666667,118.8,3
2222.5,111.1,5
2223.333333,141.9,0
2224.166667,110,3
2225,123.2,4
2225.833333,141.9,2
2226.666667,141.9,3
2227.5,124.3,8
2228.333333,146.3,2
2229.166667,133.1,3
2230,150.7,6
2230.833333,146.3,4
2231.666667,143,3
2232.5,152.9,6
2233.333333,107.8,2
2234.166667,126.5,2
2235,104.5,1
2235.833333,115.5,3
2236.666667,118.8,3
2237.5,146.3,0
2238.333333,115.5,5
2239.166667,112.2,4
2240,138.6,6
2240.833333,78.1,1
2241.666667,8.8,6
2242.5,1.1,10
2243.333333,7.7,3
2244.166667,6.6,3
2245,40.7,2
2245.833333,135.3,3
2246.666667,123.2,9
2247.5,113.3,4
2248.333333,108.9,7
2249.166667,118.8,5
2250,110,0
2250.833333,116.6,4
2251.666667,99,2
2252.5,106.7,1
2253.333333,81.4,4
2254.166667,93.5,0
2255,93.5,6
2255.833333,91.3,1
2256.666667,41.8,8
2257.5,37.4,3
2258.333333,26.4,6
2259.166667,56.1,5
2260,22,7
2260.833333,15.4,1
2261.666667,30.8,5
2262.5,34.1,6
2263.333333,17.6,5
2264.166667,26.4,3
2265,26.4,1
2265.833333,12.1,2
2266.666667,16.5,4
2267.5,8.8,3
2268.333333,20.9,0
2269.166667,13.2,3
2270,6.6,2
2270.833333,6.6,0
2271.666667,25.3,0
2272.5,5.5,0
2273.333333,5.5,1
2274.166667,13.2,2
2275,5.5,0
2275.833333,4.4,0
2276.666667,11,1
2277.5,16.5,3
2278.333333,7.7,2
2279.166667,3.3,3
2280,19.8,2
2280.833333,7.7,2
2281.666667,8.8,0
2282.5,6.6,4
2283.333333,4.4,2
2284.166667,12.1,2
2285,8.8,1
2285.833333,3.3,4
2286.666667,6.6,3
2287.5,5.5,0
2288.333333,0,2
2289.166667,0,1
2290,2.2,0
2290.833333,0,2
2291.666667,0,6
2292.5,13.2,3
2293.333333,3.3,0
2294.166667,2.2,0
2295,1.1,0
2295.833333,1.1,1
2296.666667,0,10
2297.5,0,2
2298.333333,0,0
2299.166667,1.65,0.5
2300,3.3,1
2300.833333,2.2,3
2301.666667,0,2
2302.5,0,2
2303.333333,0,2
2304.166667,0,0
2305,0,1
2305.833333,2.2,0
2306.666667,0,0
2307.5,0,2
2308.333333,1.1,0
2309.166667,4.4,0
2310,0,0
2310.833333,0,2
2311.666667,0,0
2312.5,2.2,0
2313.333333,0,0
2314.166667,0,0
2315,0,0
2315.833333,0,0
2316.666667,0,3
2317.5,2.2,2
2318.333333,0,0
2319.166667,1.1,0
2320,2.2,0
2320.833333,1.1,4
2321.666667,0,1
2322.5,1.1,0
2323.333333,1.1,0
2324.166667,2.2,1
2325,3.3,1
2325.833333,1.1,1
2326.666667,0,0
2327.5,1.1,2
2328.333333,0,0
2329.166667,0,0
2330,1.1,0
2330.833333,2.2,0
2331.666667,0,0
2332.5,1.1,2
2333.333333,0,0
2334.166667,1.1,1
2335,0,0
2335.833333,0,0
2336.666667,0,0
2337.5,0,0
2338.333333,0,0
2339.166667,0,0
2340,0,0
2340.833333,0,0
2341.666667,0,0
2342.5,0,0
2343.333333,0,0
2344.166667,0,0
2345,0,0
2345.833333,0,0
2346.666667,0,0
2347.5,0,0
2348.333333,0,0
2349.166667,0,0
2350,0,0
2350.833333,0,0
2351.666667,0,0
2352.5,0,0
2353.333333,0,0
2354.166667,0,0
2355,0,0
2355.833333,0,0
2356.666667,0,0
2357.5,0,0
2358.333333,0,0
2359.166667,0,0
2360,0,0
2360.833333,0,0
2361.666667,0,0
2362.5,0,0
2363.333333,0,0
2364.166667,0,0
2365,0,0
2365.833333,0,0
2366.666667,0,0
2367.5,0,0
2368.333333,0,0
2369.166667,0,0
2370,0,0
2370.833333,0,0
2371.666667,0,0
2372.5,0,0
2373.333333,0,0
2374.166667,0,0
2375,0,0
2375.833333,0,0
2376.666667,0,0
2377.5,0,0
2378.333333,0,0
2379.166667,0,0
2380,0,0
2380.833333,0,0
2381.666667,0,0
2382.5,0,0
2383.333333,0,0
2384.166667,0,0
2385,0,0
2385.833333,0,0
2386.666667,0,0
2387.5,0,0
2388.333333,0,0
2389.166667,0,0
2390,0,0
2390.833333,0,0
2391.666667,0,0
2392.5,0,0
2393.333333,0,0
2394.166667,0,0
2395,0,0
2395.833333,0,0
2396.666667,0,0
2397.5,0,0
2398.333333,0,0
2399.166667,0,0
