time1sec,countTime,totalDistance
225600,14160,1.0218682462199629
225601,14161,2.044525329686685
225602,14162,3.0671830089334264
225603,14163,4.089840690547139
225604,14164,5.112498370392462
225605,14165,6.135156050231105
225606,14166,7.157813731847519
225607,14167,8.18047141347065
225608,14168,9.203129095093807
225609,14169,10.225786778494761
225610,14170,11.248444461902434
225611,14171,12.271102143532335
225612,14172,13.293759823377721
225613,14173,14.316417501438567
225614,14174,15.339075179539522
225615,14175,16.36173284618765
225616,14176,17.384390512719524
225617,14177,18.407048174496
225618,14178,19.429705836224134
225619,14179,20.45236350270597
225620,14180,21.47502116923614
225621,14181,22.497678840521008
225622,14182,23.520336511854214
225623,14183,24.542994183187915
225624,14184,25.565651849767416
225625,14185,26.58830951154438
225626,14186,27.610967168852504
225627,14187,28.633624838301333
225628,14188,29.656282507799155
225629,14189,30.678940177297175
225630,14190,31.70159784488951
225631,14191,32.72425551437981
225632,14192,33.7469131838778
225633,14193,34.769570851470135
225634,14194,35.79222851905475
225635,14195,36.814886188545024
225636,14196,37.83754385804301
225637,14197,38.86020152563535
225638,14198,39.882859193219964
225639,14199,40.905516860804546
225640,14200,41.92817453029482
225641,14201,42.950832197887124
225642,14202,43.973489865471734
225643,14203,44.996147533056316
225644,14204,46.01880519873521
225645,14205,47.041462864406384
225646,14206,48.06412052817184
225647,14207,49.086778191929575
225648,14208,50.10943585568728
225649,14209,51.13209352135067
225650,14210,52.15475118892746
225651,14211,53.17740885651202
225652,14212,54.2000665240966
225653,14213,55.22272419168118
225654,14214,56.24538185926576
225655,14215,57.268039526850345
225656,14216,58.29069719443493
225657,14217,59.31335486367706
225658,14218,60.3360125315921
225659,14219,61.35867019950525
225700,14220,62.38132786675367
225701,14221,63.40398553400115
225702,14222,64.42664320124862
225703,14223,65.4493008684961
225704,14224,66.47195853574357
225705,14225,67.49461620365577
225706,14226,68.51727387156892
225707,14227,69.53993153881734
225708,14228,70.5625892054001
225709,14229,71.5852468713172
225710,14230,72.60790453856279
225711,14231,73.63056220647499
225712,14232,74.65321987438814
225713,14233,75.675877542966
225714,14234,76.6985352108801
225715,14235,77.72119287879325
225716,14236,78.7438505467064
225717,14237,79.76650821395482
225718,14238,80.78916588120231
225719,14239,81.81182354844978
225720,14240,82.83448121569725
225721,14241,83.85713888360945
225722,14242,84.87979655218732
225723,14243,85.9024542201014
225724,14244,86.92511188807809
225725,14245,87.94776955605487
225726,14246,88.9704272246945
225727,14247,89.99308489333508
225728,14248,91.01574256197566
225729,14249,92.03840023061623
225730,14250,93.06105789859394
225731,14251,94.08371556723358
225732,14252,95.10637323587416
225733,14253,96.12903090451474
225734,14254,97.15168857315531
225735,14255,98.17434624245875
225736,14256,99.19700391176312
225737,14257,100.21966158106748
