time1sec,countTime,totalDistance
210300,7380,1.0210830379540061
210301,7381,1.9168336544520421
210302,7382,2.8135253471734227
210303,7383,3.7124380003955197
210304,7384,4.612951828796764
210305,7385,5.506456070399068
210306,7386,6.378685138855143
210307,7387,7.240191865048141
210308,7388,8.105258748121575
210309,7389,8.964952544209128
210310,7390,9.830083366252891
210311,7391,10.69104025973795
210312,7392,11.548828405248365
210313,7393,12.41581025159769
210314,7394,13.287801209839849
210315,7395,14.15716614695919
210316,7396,14.878297825205873
210317,7397,15.609535176832853
210318,7398,16.340800440556553
210319,7399,17.071047611350657
210320,7400,17.800923737668928
210321,7401,18.537463677243977
210322,7402,19.262878172916615
210323,7403,19.98840045822613
210324,7404,20.712245357705335
210325,7405,21.43565959240831
210326,7406,22.14758551983097
210327,7407,22.859836342989702
210328,7408,23.57543026517716
210329,7409,24.27865198002675
210330,7410,24.966091203811914
210331,7411,25.659443145159294
210332,7412,26.353731803613513
210333,7413,27.037760015972857
210334,7414,27.74320903488597
210335,7415,28.45053138263331
210336,7416,29.15736564835577
210337,7417,29.866409789440574
210338,7418,30.577241603337583
210339,7419,31.287555606428697
210340,7420,31.999175736171054
210341,7421,32.71139496883764
210342,7422,33.42495398770894
210343,7423,34.13902523010052
210344,7424,34.8506897666751
210345,7425,35.56242084220435
210346,7426,36.27683439523293
210347,7427,36.99199784609675
210348,7428,37.70812876533885
210349,7429,38.42272645745462
210350,7430,39.14083608168453
210351,7431,39.85814137088077
210352,7432,40.576409625977824
210353,7433,41.2957439784185
210354,7434,42.01345589316137
210355,7435,42.7317012775518
210356,7436,43.44845686499142
210357,7437,44.167905549630085
210358,7438,44.886653605102865
210359,7439,45.60537296882716
210400,7440,46.32506762707061
210401,7441,47.04313087801328
210402,7442,47.764463268344905
210403,7443,48.48321382078541
210404,7444,49.20114458668803
210405,7445,49.92077819348259
210406,7446,50.639815659623004
210407,7447,51.35778959285823
210408,7448,52.07610150809632
210409,7449,52.79099837232437
210410,7450,53.50762088454174
210411,7451,54.2239878118036
210412,7452,54.938370715134006
210413,7453,55.65355789862461
210414,7454,56.36607589166882
210415,7455,57.08095716734824
210416,7456,57.7948833071278
210417,7457,58.51627321471373
210418,7458,59.23720887723224
210419,7459,59.959249942744634
210420,7460,60.67973104116961
210421,7461,61.402496199144366
210422,7462,62.1252817258246
210423,7463,62.846427807130766
210424,7464,63.56843676742972
210425,7465,64.28923120449838
210426,7466,65.008927286753
210427,7467,65.72788376892632
210428,7468,66.44848926538684
210429,7469,67.16968565337461
210430,7470,67.89140530576238
210431,7471,68.61331571566944
210432,7472,69.33363332981055
210433,7473,70.05261704211163
210434,7474,70.77364760200025
210435,7475,71.49459627359057
210436,7476,72.21663486738701
210437,7477,72.93855078716226
210438,7478,73.65937201618478
210439,7479,74.38018197420628
210440,7480,75.09998683304575
210441,7481,75.81971749142161
210442,7482,76.53923821653983
210443,7483,77.25908897201688
210444,7484,77.97917364719615
210445,7485,78.70042728589094
