time1sec,countTime,totalDistance
204500,0,0.0
204501,1,0.29476616668555244
204502,2,0.29476616668555244
204503,3,0.29476616668555244
204504,4,0.29476616668555244
204505,5,0.29476616668555244
204506,6,0.2947661666855524
204507,7,0.8072503934150248
204508,8,0.8072503934150248
204509,9,0.8072503934150248
204510,10,0.977628775787336
204511,11,0.977628775787336
204512,12,1.1029140049500374
204513,13,1.1029140049500374
204514,14,1.1029140049500374
204515,15,1.6378763680661437
204516,16,1.6378763680661437
204517,17,1.6378763680661437
204518,18,1.7250747624437803
204519,19,1.811073648861139
204520,20,1.8931699836987528
204521,21,2.339633915897363
204522,22,2.873025206491779
204523,23,3.1900863264588764
204524,24,3.9105151031493923
204525,25,5.013191763413577
204526,26,5.584049203620031
204527,27,6.975440637880962
204528,28,7.652574775666514
204529,29,8.096685228257284
204530,30,8.798658982086597
204531,31,9.50020883334311
204532,32,10.380834124537826
204533,33,10.487008057269886
204534,34,10.487008057269886
204535,35,10.549993656957195
204536,36,10.634585673895655
204537,37,10.634585673895655
204538,38,10.782661607912445
204539,39,11.099815219449537
204540,40,11.463713543025792
204541,41,12.762047479566586
204542,42,14.006046346903304
204543,43,14.428495239697437
204544,44,15.194045088812254
204545,45,16.044461189223824
204546,46,16.776442294874425
204547,47,17.394013878087797
204548,48,18.5023011138839
204549,49,19.149594671994205
204550,50,20.609404509610986
204551,51,21.421308550726067
204552,52,21.70037608911524
204553,53,22.47869857159782
204554,54,22.927190231250254
204555,55,22.927190231250254
204556,56,22.927190231250254
204557,57,22.927190231250254
204558,58,23.375440236404604
204559,59,23.375440236404604
204600,60,23.54488002214699
204601,61,23.62914428757595
204602,62,24.619151877192973
204603,63,25.097569222282317
204604,64,25.266636420059466
204605,65,26.48060203694173
204606,66,27.546446325064952
204607,67,28.172730323398476
204608,68,29.154109943662473
204609,69,29.49245609433418
204610,70,30.11866255025498
204611,71,31.099926008830806
204612,72,32.652255614393866
204613,73,33.81149104144482
204614,74,34.6868834218079
204615,75,35.95180657220831
204616,76,37.6988238501649
204617,77,38.10045124278277
204618,78,39.357354746424086
204619,79,40.1693938779911
204620,80,41.18071661264926
204621,81,41.94621979969174
204622,82,42.67370221683215
204623,83,43.121957984769054
204624,84,43.121957984769054
204625,85,43.600240669886986
204626,86,45.546142182325966
204627,87,46.31183617062562
204628,88,46.844641330512225
204629,89,47.94052503981911
204630,90,48.58793556790047
204631,91,49.12081608895156
204632,92,49.484734440665534
204633,93,49.54801382747334
204634,94,50.14448153620957
204635,95,50.931038853056364
204636,96,51.6965992355187
204637,97,52.259410337109564
204638,98,52.49197021915641
204639,99,52.49197021915641
204640,100,53.02494326680743
204641,101,53.10967353106269
204642,102,53.10967353106269
204643,103,53.34229320237097
204644,104,53.34229320237097
204645,105,53.34229320237097
204646,106,53.875119561357465
204647,107,54.40811758636141
204648,108,54.492690254306645
204649,109,54.8863981932821
204650,110,55.233272987411574
204651,111,55.233272987411574
204652,112,55.60953380089753
204653,113,55.60953380089753
204654,114,56.24822807690631
204655,115,57.39866300724007
204656,116,57.567953097673765
204657,117,57.80048108646646
204658,118,58.727119363049994
204659,119,58.89618690626481
204700,120,59.45898291920947
204701,121,61.523125863558306
204702,122,61.92484012386685
204703,123,63.24451793705968
204704,124,63.56167801650931
204705,125,63.96349408361873
204706,126,65.14382300465734
204707,127,65.65564850671213
204708,128,67.01393893637567
204709,129,68.07981820394392
204710,130,69.12455156019615
204711,131,69.6574925355114
204712,132,70.80802397581353
204713,133,70.89248871653072
204714,134,72.521238579687
204715,135,74.30665694049348
204716,136,75.35139407847177
204717,137,75.4359547594544
204718,138,76.05352686025975
204719,139,76.11690623777308
204720,140,76.649831189466
204721,141,76.90368224917214
204722,142,77.07275711124538
204723,143,77.22085983848149
204724,144,77.7283346880748
204725,145,77.7283346880748
204726,146,77.7283346880748
204727,147,77.7283346880748
204728,148,77.7283346880748
204729,149,78.17668885108536
