time30sec,countTime,inflowStation,gaussianFilter
190000,0,0,0.007978651255432404
190030,30,0,0.01226669791253276
190100,60,0,0.018363354068025844
190130,90,0,0.02678502618531325
190200,120,0,0.03809566878528484
190230,150,0,0.05287731726739294
190300,180,0,0.0716932986316368
190330,210,0,0.0950480256457007
190400,240,0,0.12334796905884601
190430,270,0,0.15686791386868673
190500,300,0,0.19572505675482466
190530,330,0,0.23986150511984247
190600,360,0,0.28903423498250225
190630,390,1,0.3428114450447828
190700,420,0,0.400575881574456
190730,450,1,0.46153862358578607
190800,480,0,0.524769667583746
190830,510,0,0.5892526371814882
190900,540,1,0.6539685364270804
190930,570,0,0.7180071851201422
191000,600,2,0.7806958746726356
191030,630,1,0.8417253928587382
191100,660,0,0.9012472108312046
191130,690,3,0.9599153230746654
191200,720,0,1.01885352829939
191230,750,1,1.0795431271898275
191300,780,1,1.1436440322680157
191330,810,2,1.2127794296409014
191400,840,0,1.2883253790373972
191430,870,1,1.3712483144209426
191500,900,0,1.4620240917192333
191530,930,3,1.5606539346286141
191600,960,0,1.6667700044860319
191630,990,3,1.779802445784004
191700,1020,3,1.8991663063000868
191730,1050,1,2.024424201142094
191800,1080,3,2.1553892442631057
191830,1110,1,2.292149636361241
191900,1140,3,2.4350162396289092
191930,1170,2,2.584411913641341
192000,1200,2,2.7407320455187634
192030,1230,4,2.9042076993439125
192100,1260,1,3.0747968516846367
192130,1290,5,3.252117940758891
192200,1320,4,3.4354269699235402
192230,1350,0,3.6236280351508086
192300,1380,8,3.815299935548771
192330,1410,1,4.00871998211609
192400,1440,3,4.201870714540001
192430,1470,9,4.392425366896257
192500,1500,3,4.5777217251699005
192530,1530,5,4.754748188454538
192600,1560,2,4.920175843424222
192630,1590,7,5.070471334390245
192700,1620,9,5.20211374254905
192730,1650,2,5.3119143328059755
192800,1680,3,5.397405273007702
192830,1710,11,5.457231176465693
192900,1740,4,5.4914568694340495
192930,1770,9,5.501706097702078
193000,1800,6,5.491073385531044
193030,1830,8,5.463800974220418
193100,1860,1,5.424772313560684
193130,1890,9,5.378925507023429
193200,1920,2,5.330717660076459
193230,1950,0,5.283764185601843
193300,1980,0,5.240736195556349
193330,2010,20,5.203535004284605
193400,2040,2,5.173692986219282
193430,2070,4,5.152892927228787
193500,2100,9,5.14346747139511
193530,2130,0,5.148742722664395
193600,2160,0,5.173124233408383
193630,2190,4,5.221881969220193
193700,2220,16,5.3006613309173245
193730,2250,7,5.41481472239402
193800,2280,0,5.568695708270203
193830,2310,4,5.76507033767802
193900,2340,0,6.004769263677949
193930,2370,0,6.286633684343282
194000,2400,1,6.607716734057569
194030,2430,17,6.963620425000249
194100,2460,19,7.348809056654304
194130,2490,5,7.756763831266059
194200,2520,12,8.179927887860659
194230,2550,0,8.609508173097556
194300,2580,0,9.035305705759374
194330,2610,4,9.445794355276329
194400,2640,12,9.828634330440233
194430,2670,18,10.171694022885614
194500,2700,20,10.464495386714491
194530,2730,20,10.699843008417027
194600,2760,1,10.875293750972341
194630,2790,12,10.994104160012105
194700,2820,7,11.065364170578968
194730,2850,16,11.103172056615499
194800,2880,17,11.124894420572824
194830,2910,17,11.14874592483059
194900,2940,10,11.191076233120668
194930,2970,0,11.263832998632754
195000,3000,0,11.372659416156806
195030,3030,1,11.515980824515653
195100,3060,19,11.685256122186678
195130,3090,20,11.866354083807437
195200,3120,14,12.04180982743444
195230,3150,16,12.193567336657317
195300,3180,17,12.305748682408009
195330,3210,12,12.367014706508838
195400,3240,3,12.372178862792374
195430,3270,16,12.322876169739686
195500,3300,19,12.227241929965219
195530,3330,16,12.098696291853646
195600,3360,19,11.954046642455994
195630,3390,10,11.811202451720503
195700,3420,0,11.686840613679621
195730,3450,3,11.59435747294252
195800,3480,11,11.542392620348043
195830,3510,9,11.534112214697528
195900,3540,17,11.56730982803518
195930,3570,17,11.63524463867384
200000,3600,11,11.72801892414432
200030,3630,10,11.834224264369658
200100,3660,0,11.942572335703922
200130,3690,17,12.043270054212334
200200,3720,20,12.12898412985617
200230,3750,19,12.19534147008751
200300,3780,19,12.241001932713699
200330,3810,1,12.267396975274389
200400,3840,1,12.278242094147824
200430,3870,14,12.278908068900074
200500,3900,16,12.275695013694671
200530,3930,17,12.275019995272558
200600,3960,20,12.282525717090488
200630,3990,18,12.302152565449159
200700,4020,0,12.335277596259704
200730,4050,5,12.380083507039153
200800,4080,1,12.431344389458122
200830,4110,18,12.480778564753447
200900,4140,19,12.518018940695255
200930,4170,17,12.532109770879158
201000,4200,18,12.51329506483766
201030,4230,12,12.454761852125742
201100,4260,16,12.353973977287946
201130,4290,2,12.213291444126133
201200,4320,15,12.039706031804615
201230,4350,17,11.843706905844353
201300,4380,18,11.637480361335479
201330,4410,17,11.432803326615023
201400,4440,0,11.239073846883315
201430,4470,0,11.061909215580132
201500,4500,0,10.902628946568603
201530,4530,17,10.758744438387584
201600,4560,16,10.625342024107466
201630,4590,16,10.497028015551328
201700,4620,15,10.369960356684803
201730,4650,16,10.243461774413113
201800,4680,8,10.120804230941564
201830,4710,0,10.008950902021567
201900,4740,11,9.917290221541498
201930,4770,12,9.855635503906722
202000,4800,4,9.831937250126046
202030,4830,14,9.850225826310734
202100,4860,10,9.909256999732136
202130,4890,0,10.002183831242112
202200,4920,1,10.117357987930944
202230,4950,13,10.240117714124136
202300,4980,17,10.355200457401255
202330,5010,17,10.449274296118672
202400,5040,19,10.513049298903415
202430,5070,15,10.542520169187062
202500,5100,3,10.53908834611227
202530,5130,7,10.508570441286464
202600,5160,16,10.45935724210174
202630,5190,12,10.40017814866919
202700,5220,0,10.338000985077938
202730,5250,10,10.276538942031507
202800,5280,1,10.215663894706118
202830,5310,15,10.15178823607561
202900,5340,16,10.079040991380836
202930,5370,15,9.990889721532847
203000,5400,19,9.881787725514092
203030,5430,1,9.748465526511161
203100,5460,7,9.590615250563788
203130,5490,11,9.410893703353917
203200,5520,7,9.214344986818135
203230,5550,16,9.007473315966273
203300,5580,12,8.797254479752638
203330,5610,0,8.590353226029167
203400,5640,0,8.39272528128563
203430,5670,13,8.209652208737339
203500,5700,16,8.046118488526753
203530,5730,3,7.907328594265007
203600,5760,1,7.79910799601225
203630,5790,16,7.727954143345057
203700,5820,11,7.700600843844213
203730,5850,7,7.723109285860956
203800,5880,7,7.799659660920541
203830,5910,0,7.931339086713289
203900,5940,0,8.11526207299479
203930,5970,0,8.344300146163864
204000,6000,11,8.607550720239328
204030,6030,15,8.891484860572874
204100,6060,15,9.18153782329166
204130,6090,16,9.463798723016243
204200,6120,17,9.726446087224796
204230,6150,0,9.960661032894043
204300,6180,0,10.160896753344044
204330,6210,13,10.324544491349922
204400,6240,16,10.45116780905
204430,6270,15,10.541550916299721
204500,6300,17,10.596816176557887
204530,6330,8,10.617820265483521
204600,6360,0,10.604955304268607
204630,6390,9,10.558378873121956
204700,6420,16,10.478591722181397
204730,6450,16,10.367190784758565
204800,6480,7,10.227566154042533
204830,6510,13,10.065302529647628
204900,6540,13,9.888100438387603
204930,6570,12,9.70514753001126
205000,6600,12,9.526022332449255
205030,6630,7,9.359360926636548
205100,6660,0,9.2116133717295
205130,6690,0,9.086223984467276
205200,6720,5,8.983476196959295
205230,6750,16,8.901070053765963
205300,6780,16,8.835297595415316
205330,6810,11,8.782509377292778
205400,6840,15,8.740476441544473
205430,6870,4,8.709272612210421
205500,6900,0,8.691425197579031
205530,6930,10,8.69127221515203
205600,6960,13,8.713669221402297
205630,6990,13,8.76235678010744
205700,7020,0,8.838391731599017
205730,7050,7,8.93904321631017
205800,7080,0,9.057460615833238
205830,7110,12,9.183256086642267
205900,7140,18,9.303943253681744
205930,7170,10,9.406977595398201
210000,7200,1,9.481995913115078
210030,7230,16,9.522788003986623
210100,7260,17,9.528573356419603
210130,7290,16,9.504295940838292
210200,7320,15,9.459861277999128
210230,7350,5,9.408471066614183
210300,7380,0,9.364402913179495
210330,7410,0,9.3406870803467
210400,7440,1,9.347125252881444
210430,7470,16,9.388987766964146
210500,7500,16,9.466553745178732
210530,7530,16,9.575475035926555
210600,7560,10,9.707796648743509
210630,7590,1,9.85338068665332
210700,7620,1,10.001460311152115
210730,7650,12,10.142079100649724
210800,7680,17,10.267226719104597
210830,7710,17,10.371546236953309
210900,7740,17,10.4525537424367
210930,7770,9,10.510376629452535
211000,7800,0,10.547083656692342
211030,7830,12,10.565743056732618
211100,7860,15,10.569393850014384
211130,7890,10,10.560136844742047
211200,7920,1,10.538536147159245
211230,7950,14,10.503468566583008
211300,7980,18,10.452475742946115
211330,8010,13,10.382577284034026
211400,8040,7,10.291409732131697
211430,8070,1,10.17848129066224
211500,8100,17,10.046288584222289
211530,8130,18,9.901039062362015
211600,8160,2,9.752767148647541
211630,8190,16,9.614723887409482
211700,8220,15,9.50204893259377
211730,8250,9,9.429878819146934
211800,8280,0,9.41117569984001
211830,8310,0,9.454643262866153
211900,8340,0,9.563106956563452
211930,8370,12,9.732667123730227
212000,8400,17,9.952800483128966
212030,8430,16,10.207418860332101
212100,8460,6,10.476732189619668
212130,8490,2,10.73963842196509
212200,8520,17,10.976295031141643
212230,8550,14,11.170518005128788
212300,8580,17,11.311694842026707
212330,8610,17,11.39597321210599
212400,8640,10,11.426582963576132
212430,8670,15,11.413256590473727
212500,8700,4,11.370825516434016
212530,8730,13,11.317178825413006
212600,8760,18,11.270865000597029
212630,8790,7,11.24867846373095
212700,8820,12,11.263582959927598
212730,8850,0,11.323271223003704
212800,8880,1,11.42954693914384
212830,8910,15,11.578560707379388
212900,8940,15,11.761771587930205
212930,8970,17,11.967380731618311
213000,9000,16,12.181926481831066
213030,9030,20,12.391754238275126
213100,9060,3,12.584166845139402
213130,9090,12,12.748188592063798
213200,9120,6,12.874995408991754
213230,9150,17,12.9581392485602
213300,9180,17,12.993708152242645
213330,9210,20,12.980519605160183
213400,9240,16,12.920365644267104
213430,9270,11,12.818243561699758
213500,9300,14,12.682443130958239
213530,9330,3,12.524338238122372
213600,9360,13,12.357754953401958
213630,9390,17,12.197856980543
213700,9420,20,12.059592189217627
213730,9450,18,11.955861766140144
213800,9480,0,11.895680486113896
213830,9510,0,11.882662953660843
213900,9540,3,11.914169846068837
213930,9570,16,11.981366181340924
214000,9600,14,12.070286822448105
214030,9630,16,12.16380180253761
214100,9660,15,12.244171654338368
214130,9690,16,12.295731861355666
214200,9720,16,12.307187760677829
214230,9750,9,12.27305783759506
214300,9780,15,12.193968872735145
214330,9810,12,12.075749536090171
214400,9840,19,11.927538811037849
214430,9870,17,11.759361192014296
214500,9900,5,11.579763160643122
214530,9930,0,11.39411167601546
214600,9960,0,11.204010250159808
214630,9990,12,11.008013783793144
214700,10020,17,10.803479864407398
214730,10050,18,10.589069112435538
214800,10080,20,10.367193230810036
214830,10110,16,10.145676999002758
214900,10140,5,9.938072491713593
214930,10170,9,9.762403561286758
215000,10200,13,9.638536184005739
215030,10230,0,9.584747452593488
215100,10260,0,9.614292426313089
215130,10290,0,9.732776480308118
215200,10320,1,9.936929418883254
215230,10350,15,10.21501123175907
215300,10380,13,10.548668509294389
215330,10410,17,10.915725403661567
215400,10440,19,11.293224677391029
215430,10470,16,11.660066642472968
215500,10500,19,11.998795731568771
215530,10530,1,12.29637553520085
215600,10560,1,12.544074705895374
215630,10590,13,12.736776518821506
215700,10620,20,12.872084877270886
215730,10650,19,12.949539193179577
215800,10680,20,12.970116748800944
215830,10710,13,12.936053532341633
215900,10740,17,12.850901464675216
215930,10770,5,12.71968420447178
220000,10800,1,12.54901233026022
220030,10830,17,12.347053138951107
220100,10860,20,12.123299773424556
220130,10890,19,11.888134605433208
220200,10920,20,11.652226266031215
220230,10950,2,11.42583564593084
220300,10980,0,11.218129927238635
220330,11010,3,11.03660973316141
220400,11040,13,10.886738485503079
220430,11070,16,10.771826229532326
220500,11100,16,10.693170906947843
220530,11130,19,10.65041127997943
220600,11160,4,10.64200950700143
220630,11190,0,10.665764242180753
220700,11220,2,10.719256939851192
220730,11250,15,10.800150716503833
220800,11280,17,10.906288548910027
220830,11310,19,11.035573485474476
220900,11340,19,11.18565597982267
220930,11370,0,11.3534975656934
221000,11400,0,11.534916372550148
221030,11430,9,11.724236450981863
221100,11460,15,11.914150678557338
221130,11490,16,12.095866123192227
221200,11520,16,12.259541842720822
221230,11550,17,12.394969872314865
221300,11580,17,12.492407607619045
221330,11610,6,12.543452933054127
221400,11640,3,12.5418603005577
221430,11670,19,12.484216406845482
221500,11700,18,12.370416432275174
221530,11730,17,12.203898992589181
221600,11760,15,11.991610323060584
221630,11790,17,11.74368133653231
221700,11820,2,11.472821071762803
221730,11850,2,11.193458579497587
221800,11880,16,10.920698531771793
221830,11910,18,10.669185551752143
221900,11940,11,10.451989597549803
221930,11970,8,10.27962402840635
222000,12000,1,10.159289067960694
222030,12030,7,10.0944016792776
222100,12060,3,10.084437356420112
222130,12090,17,10.125079077292314
222200,12120,15,10.208649063454716
222230,12150,14,10.32478936974128
222300,12180,10,10.46135120454704
222330,12210,0,10.605441582802626
222400,12240,1,10.744554215416883
222430,12270,18,10.867682503117782
222500,12300,18,10.96628821482399
222530,12330,17,11.03499611404845
222600,12360,18,11.071914005331724
222630,12390,17,11.078538181846154
222700,12420,0,11.059279777435636
222730,12450,0,11.020712661928028
222800,12480,6,10.970675656161946
222830,12510,17,10.91735280811151
222900,12540,17,10.868416202182864
222930,12570,20,10.830270845543454
223000,12600,15,10.807415707962917
223030,12630,1,10.801940981252356
223100,12660,1,10.813211254754687
223130,12690,0,10.837813936502085
223200,12720,17,10.869854870604113
223230,12750,17,10.901642507990882
223300,12780,18,10.92472148752092
223330,12810,16,10.931118283932502
223400,12840,2,10.914578072781328
223430,12870,14,10.87153372804189
223500,12900,1,10.801573586692209
223530,12930,19,10.707265860924496
223600,12960,16,10.593338518652969
223630,12990,17,10.46537395641873
223700,13020,12,10.328318814927746
223730,13050,0,10.185190507282819
223800,13080,0,10.036351816507647
223830,13110,1,9.87961133842079
223900,13140,16,9.711206730700907
223930,13170,16,9.52748496642847
224000,13200,17,9.326874319076236
224030,13230,16,9.111613457846413
224100,13260,14,8.888710470990018
224130,13290,0,8.669758378508675
224200,13320,3,8.469500797762352
224230,13350,15,8.303355112156762
224300,13380,1,8.184379517907471
224330,13410,0,8.120341989582736
224400,13440,8,8.111568489339577
224430,13470,10,8.150107453437725
224500,13500,0,8.220478227848178
224530,13530,0,8.301932290430946
224600,13560,17,8.371822633504356
224630,13590,15,8.409422777060744
224700,13620,17,8.399420721994245
224730,13650,17,8.334364362783033
224800,13680,12,8.215547050758476
224830,13710,3,8.052152323868064
224900,13740,1,7.8588539061265665
224930,13770,15,7.652406122376689
225000,13800,1,7.447982130058865
225030,13830,0,7.256069321993311
225100,13860,7,7.080598478530917
225130,13890,0,6.918695152116406
225200,13920,5,6.762065567576806
225230,13950,8,6.599654288999368
225300,13980,16,6.420926458665731
225330,14010,17,6.219000463527862
225400,14040,10,5.992914472957221
225430,14070,7,5.74853264865097
225500,14100,1,5.497923286883969
225530,14130,0,5.257387559678901
225600,14160,0,5.04459996962055
225630,14190,6,4.8754790901864204
225700,14220,0,4.761415876054247
225730,14250,0,4.707362435927755
225800,14280,5,4.711071989102113
225830,14310,9,4.763538887512902
225900,14340,0,4.85046955676602
225930,14370,0,4.954457756761015
230000,14400,16,5.057456770897507
230030,14430,6,5.143135623971321
230100,14460,1,5.1987641604044175
230130,14490,8,5.216376368382734
230200,14520,11,5.193095139789725
230230,14550,13,5.130646114186867
230300,14580,1,5.034222823387582
230330,14610,1,4.910968136018688
230400,14640,0,4.768388271275138
230430,14670,3,4.613003571847529
230500,14700,7,4.4494662395930105
230530,14730,4,4.280256101146674
230600,14760,5,4.1059301335683625
230630,14790,6,3.925783266948472
230700,14820,5,3.738704750231038
230730,14850,3,3.5440003276947873
230800,14880,4,3.341992693279721
230830,14910,4,3.1342933629890934
230900,14940,1,2.9237323673825495
230930,14970,4,2.7140126324922655
231000,15000,1,2.509205850289406
231030,15030,1,2.313219597649507
231100,15060,3,2.129345899746372
231130,15090,1,1.9599611985455945
231200,15120,2,1.806401188066404
231230,15150,1,1.6689937787480214
231300,15180,0,1.5472074585742521
231330,15210,4,1.439862910367973
231400,15240,0,1.3453605605745775
231430,15270,1,1.2618904402136624
231500,15300,1,1.1876070963046463
231530,15330,1,1.12076597970392
231600,15360,1,1.059825564063461
231630,15390,1,1.0035208288844826
231700,15420,1,0.9509103875019728
231730,15450,1,0.9013946029744627
231800,15480,1,0.8546988634247247
231830,15510,1,0.8108171493545436
231900,15540,1,0.7699166821608129
231930,15570,0,0.732213366798336
232000,15600,1,0.6978370068443468
232030,15630,0,0.666711469772313
232100,15660,0,0.6384754188981596
232130,15690,1,0.6124628951804358
232200,15720,1,0.5877510233871233
232230,15750,0,0.5632673709231203
232300,15780,1,0.5379359138505471
232330,15810,0,0.510831855506403
232400,15840,2,0.4813140444083238
232430,15870,0,0.4491097419751509
232500,15900,1,0.4143381734110055
232530,15930,0,0.3774733166255979
232600,15960,0,0.3392589467472923
232630,15990,0,0.30059696791995644
232700,16020,0,0.2624320282264029
