time1sec,countTime,totalDistance
201000,4200,1.0218682462199629
201001,4201,1.0218682462199629
201002,4202,1.6893999217194455
201003,4203,2.414599305724442
201004,4204,3.0843489305692087
201005,4205,3.784042976347621
201006,4206,3.784042976347621
201007,4207,4.488111316210102
201008,4208,4.488111316210102
201009,4209,5.154611997786539
201010,4210,5.884175148837579
201011,4211,6.571723597212744
201012,4212,6.571723597212744
201013,4213,7.230958191162019
201014,4214,7.985362860965065
201015,4215,8.72273850045574
201016,4216,9.442118342726232
201017,4217,10.158828472639618
201018,4218,10.158828472639618
201019,4219,10.78607708698315
201020,4220,10.78607708698315
201021,4221,10.78607708698315
201022,4222,10.78607708698315
201023,4223,10.78607708698315
201024,4224,11.336077385407911
201025,4225,11.946522699566023
201026,4226,11.946522699566023
201027,4227,11.946522699566023
201028,4228,11.946522699566023
201029,4229,12.58023394392718
201030,4230,12.58023394392718
201031,4231,12.58023394392718
201032,4232,12.58023394392718
201033,4233,12.58023394392718
201034,4234,12.58023394392718
201035,4235,13.271805508475023
201036,4236,13.271805508475023
201037,4237,13.271805508475023
201038,4238,13.271805508475023
201039,4239,13.271805508475023
201040,4240,13.96388768278841
201041,4241,13.96388768278841
201042,4242,13.96388768278841
201043,4243,13.96388768278841
201044,4244,13.96388768278841
201045,4245,14.603392885385528
201046,4246,15.193589851984754
201047,4247,15.718044032288134
201048,4248,15.718044032288134
201049,4249,16.234764920221927
201050,4250,16.80488163331332
201051,4251,17.421532413271603
201052,4252,17.950301673712513
201053,4253,18.431278015052342
201054,4254,18.431278015052342
201055,4255,18.915162394144676
201056,4256,19.428643640260415
201057,4257,19.98320074590508
201058,4258,20.59562841103882
201059,4259,21.11502735662527
201100,4260,21.11502735662527
201101,4261,21.59093844958756
201102,4262,22.073538056459043
201103,4263,22.60985406778415
201104,4264,22.60985406778415
201105,4265,23.070883941138856
201106,4266,23.502863739584765
201107,4267,24.04003627816923
201108,4268,24.532188302581112
201109,4269,25.081519679855344
201110,4270,25.734289556044516
201111,4271,26.402365306145224
201112,4272,26.402365306145224
201113,4273,27.0108950581228
201114,4274,27.0108950581228
201115,4275,27.748791721148994
201116,4276,27.748791721148994
201117,4277,28.48628993787968
201118,4278,29.20958757271902
201119,4279,29.98094184134549
201120,4280,29.98094184134549
201121,4281,30.727468701415322
201122,4282,30.727468701415322
201123,4283,31.47596969234778
201124,4284,31.47596969234778
201125,4285,32.20207812029742
201126,4286,32.20207812029742
201127,4287,32.932012744842226
201128,4288,32.932012744842226
201129,4289,33.63913609255216
201130,4290,34.325224928343964
201131,4291,35.0574346791068
201132,4292,35.0574346791068
201133,4293,35.745831736287414
201134,4294,35.745831736287414
201135,4295,36.43015137526025
201136,4296,36.43015137526025
201137,4297,37.12881500559889
201138,4298,37.776464720475275
201139,4299,38.46674002578076
201140,4300,38.46674002578076
201141,4301,39.12837196943467
201142,4302,39.12837196943467
201143,4303,39.75828223614408
201144,4304,40.37158058143062
201145,4305,41.0180311004724
201146,4306,41.0180311004724
201147,4307,41.64879354590859
201148,4308,41.64879354590859
201149,4309,42.275342030428355
201150,4310,42.882453536127194
201151,4311,43.51155352049291
201152,4312,43.51155352049291
201153,4313,44.13823412808855
201154,4314,44.77669326161362
201155,4315,45.41430974327008
201156,4316,45.41430974327008
201157,4317,46.02940244308899
201158,4318,46.02940244308899
201159,4319,46.6262061072508
201200,4320,47.24820427122177
201201,4321,47.880712494186994
201202,4322,47.880712494186994
201203,4323,48.477905718389856
201204,4324,49.099929615065065
201205,4325,49.732721131120016
201206,4326,49.732721131120016
201207,4327,50.31106185949364
201208,4328,50.913167394025024
201209,4329,51.525144035896325
201210,4330,51.525144035896325
201211,4331,52.122293773832304
201212,4332,52.7256770646206
201213,4333,53.33649133817172
201214,4334,53.33649133817172
201215,4335,53.92700003134254
201216,4336,54.52044790270879
201217,4337,55.13299167171757
201218,4338,55.13299167171757
201219,4339,55.72356439412818
201220,4340,55.72356439412818
201221,4341,56.31576117157533
201222,4342,56.90661561254061
201223,4343,57.519526765359856
201224,4344,57.519526765359856
201225,4345,58.1126670169189
201226,4346,58.79522774899087
201227,4347,59.49377758600083
201228,4348,59.49377758600083
201229,4349,60.17968884623411
201230,4350,60.17968884623411
201231,4351,60.87330102806934
201232,4352,61.55418573101958
201233,4353,62.24749205711613
201234,4354,62.24749205711613
201235,4355,62.94138947761027
201236,4356,62.94138947761027
201237,4357,63.627481962710654
201238,4358,64.3066561545901
201239,4359,65.00800550594381
201240,4360,65.00800550594381
201241,4361,65.69438403476093
201242,4362,65.69438403476093
201243,4363,66.3883731052251
201244,4364,66.3883731052251
201245,4365,67.07468412150507
201246,4366,67.75408717171042
201247,4367,68.4535016230908
201248,4368,68.4535016230908
201249,4369,69.14413342552412
201250,4370,69.14413342552412
201251,4371,69.83137697688029
201252,4372,70.51368570161267
201253,4373,71.20525640273677
201254,4374,71.20525640273677
201255,4375,71.88615752861689
201256,4376,71.88615752861689
201257,4377,72.56537673546639
201258,4378,72.56537673546639
201259,4379,73.24627874813112
201300,4380,73.92201824450606
201301,4381,74.60855430825715
201302,4382,74.60855430825715
201303,4383,75.28978292403995
201304,4384,75.28978292403995
201305,4385,75.96923683477843
201306,4386,76.6425603377038
201307,4387,77.33108499848294
201308,4388,77.33108499848294
201309,4389,78.0108150163666
201310,4390,78.0108150163666
201311,4391,78.6920821174552
201312,4392,79.3681408947423
201313,4393,80.0553010050402
201314,4394,80.0553010050402
201315,4395,80.73679888890999
201316,4396,80.73679888890999
201317,4397,81.41659846944435
201318,4398,81.41659846944435
201319,4399,82.09202870217997
201320,4400,82.76091379984166
201321,4401,83.44124001312227
201322,4402,83.44124001312227
201323,4403,84.12355072274283
201324,4404,84.12355072274283
201325,4405,84.7966686458324
201326,4406,85.47137872652037
201327,4407,86.15948112232095
201328,4408,86.15948112232095
201329,4409,86.83748467762018
201330,4410,86.83748467762018
201331,4411,87.51131592003185
201332,4412,88.16952268854003
201333,4413,88.84828600658086
201334,4414,88.84828600658086
201335,4415,89.51740243230942
201336,4416,89.51740243230942
201337,4417,90.18401460923546
201338,4418,90.8380839970772
201339,4419,91.51477768619114
201340,4420,91.51477768619114
201341,4421,92.18172010843786
201342,4422,92.18172010843786
201343,4423,92.85111296438421
201344,4424,93.51436294234975
201345,4425,94.18878599044362
201346,4426,94.18878599044362
201347,4427,94.86508244437321
201348,4428,94.86508244437321
201349,4429,95.53878559289916
201350,4430,96.2065503491424
201351,4431,96.89711260354557
201352,4432,96.89711260354557
201353,4433,97.57768859839254
201354,4434,97.57768859839254
201355,4435,98.26751408724782
