time1sec,countTime,totalDistance
223000,12600,1.0218682462199629
223001,12601,2.044493000455379
223002,12602,3.067149284545242
223003,12603,4.089806913942222
223004,12604,5.112464601793585
223005,12605,6.135122292219551
223006,12606,7.157779982760038
223007,12607,8.180437673305656
223008,12608,9.203095363851505
223009,12609,10.225753054397364
223010,12610,11.248410744943223
223011,12611,12.271068435489083
223012,12612,13.293726126034942
223013,12613,14.316383816580801
223014,12614,14.316383816580801
223015,12615,15.250981321451334
223016,12616,16.265537532187842
223017,12617,17.28741158178211
223018,12618,18.30999082382315
223019,12619,19.33264048693544
223020,12620,20.35529734499185
223021,12621,21.377954948516344
223022,12622,22.40061262992356
223023,12623,23.42327031950715
223024,12624,24.44592800995153
223025,12625,25.468585700486678
223026,12626,26.491243391031407
223027,12627,27.513901081577178
223028,12628,28.536558772123033
223029,12629,29.559216462668893
223030,12630,30.581874153214752
223031,12631,31.60453184376061
223032,12632,32.627189534306474
223033,12633,33.64984722485234
223034,12634,34.6725049153982
223035,12635,35.69516260594406
223036,12636,36.717820296489926
223037,12637,37.74047798703579
223038,12638,38.76313567758165
223039,12639,39.785793368127514
223040,12640,40.80845105867338
223041,12641,41.83110874921924
223042,12642,42.8537664397651
223043,12643,43.876424130310966
223044,12644,44.89908182085683
223045,12645,45.92173951140269
223046,12646,46.944397201948554
223047,12647,47.96705489249442
223048,12648,48.98971258304028
223049,12649,50.01237027358614
223050,12650,51.035027964132006
223051,12651,52.05768565467787
223052,12652,53.08034334522373
223053,12653,54.103001035769594
223054,12654,55.12565872631546
223055,12655,56.14831641686132
223056,12656,57.17097410740718
223057,12657,58.193631797953046
223058,12658,59.21628948849891
223059,12659,60.23894717904477
223100,12660,61.261604869590634
223101,12661,62.2842625601365
223102,12662,63.30692025068236
223103,12663,64.32957794122822
223104,12664,65.35223563177408
223105,12665,66.37489332231993
223106,12666,67.39755101286579
223107,12667,68.42020870341165
223108,12668,69.4428663939575
223109,12669,70.46552408450336
223110,12670,71.48818177504921
223111,12671,72.51083946559507
223112,12672,73.53349715614092
223113,12673,74.55615484668678
223114,12674,75.57881253723264
223115,12675,76.60147022777849
223116,12676,77.62412791832435
223117,12677,78.6467856088702
223118,12678,79.66944329941606
223119,12679,80.69210098996192
223120,12680,81.71475868050777
223121,12681,82.73741637105363
223122,12682,83.76007406159948
223123,12683,84.78273175214534
223124,12684,85.8053894426912
223125,12685,86.82804713323705
223126,12686,87.8507048237829
223127,12687,88.87336251432876
223128,12688,89.89602020487462
223129,12689,90.91867789542047
223130,12690,91.94133558596633
223131,12691,92.96399327651218
223132,12692,93.98665096705804
223133,12693,95.0093086576039
223134,12694,96.03196634814975
223135,12695,97.05462403869561
223136,12696,98.07728172924146
223137,12697,99.09993941978732
223138,12698,100.12259711033317
223139,12699,101.14525480087903
223140,12700,102.16791249142489
223141,12701,103.19057018197074
223142,12702,104.2132278725166
223143,12703,105.23588556306245
223144,12704,106.25854325360831
223145,12705,107.28120094415416
223146,12706,108.30385863470002
223147,12707,109.32651632524588
223148,12708,110.34917401579173
223149,12709,111.37183170633759
223150,12710,112.39448939688344
223151,12711,113.4171470874293
223152,12712,114.43980477797516
223153,12713,115.46246246852101
223154,12714,116.48512015906687
223155,12715,117.50777784961272
223156,12716,118.53043554015858
223157,12717,119.55309323070443
223158,12718,120.57575092125029
223159,12719,121.59840861179615
223200,12720,122.621066302342
223201,12721,123.64372399288786
223202,12722,124.66638168343371
223203,12723,125.68903937397957
223204,12724,126.71169706452542
223205,12725,127.73435475507128
223206,12726,128.75701244561714
223207,12727,129.779670136163
223208,12728,130.80232782670885
223209,12729,131.8249855172547
223210,12730,132.84764320780056
223211,12731,133.87030089834641
223212,12732,134.89295858889227
223213,12733,135.91561627943813
223214,12734,136.93827396998398
223215,12735,137.96093166052984
223216,12736,138.9835893510757
223217,12737,140.00624704162155
223218,12738,141.0289047321674
223219,12739,142.05156242271326
223220,12740,143.07422011325912
223221,12741,144.09687780380497
223222,12742,145.11953549435083
223223,12743,146.14219318489668
223224,12744,147.16485087544254
223225,12745,148.1875085659884
223226,12746,149.21016625653425
223227,12747,150.2328239470801
223228,12748,151.25548163762596
223229,12749,152.27813932817182
223230,12750,153.30079701871767
223231,12751,154.32345470926353
223232,12752,155.34611239980939
223233,12753,156.36877009035524
223234,12754,157.3914277809011
223235,12755,158.41408547144695
223236,12756,159.4367431619928
223237,12757,160.45940085253866
223238,12758,161.48205854308452
223239,12759,162.50471623363038
223240,12760,163.52737392417623
223241,12761,164.5500316147221
223242,12762,165.57268930526794
223243,12763,166.5953469958138
223244,12764,167.61800468635965
223245,12765,168.6406623769055
223246,12766,169.66332006745137
223247,12767,170.68597775799722
223248,12768,171.70863544854308
223249,12769,172.73129313908893
223250,12770,173.7539508296348
223251,12771,174.77660852018064
223252,12772,175.7992662107265
223253,12773,176.82192390127236
223254,12774,177.8445815918182
223255,12775,178.86723928236407
223256,12776,179.88989697290992
223257,12777,180.91255466345578
223258,12778,181.93521235400164
223259,12779,182.9578700445475
